ID_REF	VALUE
R13 - C6 : 15	18.80
R13 - C6 : 16	24.61
R13 - C6 : 2	35.96
R13 - C6 : 3	49.90
R13 - C6 : 4	44.10
R13 - C6 : 5	63.11
R13 - C6 : 6	51.07
R13 - C6 : 7	151.88
R13 - C6 : 8	27.02
R13 - C6 : 9	112.61
R13 - C7 : 1	18.85
R13 - C7 : 10	38.92
R13 - C7 : 11	17.58
R13 - C7 : 12	102.13
R13 - C7 : 13	45.13
R13 - C7 : 14	86.01
R13 - C7 : 15	233.49
R13 - C7 : 16	70.56
R13 - C7 : 2	13.95
R13 - C7 : 3	107.31
R13 - C7 : 4	68.62
R13 - C7 : 5	20.66
R13 - C7 : 6	47.84
R13 - C7 : 7	16.37
R13 - C7 : 8	389.99
R13 - C7 : 9	44.09
R13 - C8 : 1	106.79
R13 - C8 : 10	56.27
R13 - C8 : 11	333.85
R13 - C8 : 12	106.05
R13 - C8 : 13	18.96
R13 - C8 : 14	232.09
R13 - C8 : 15	80.68
R13 - C8 : 16	341.17
R13 - C8 : 2	0.00
R13 - C8 : 3	200.95
R13 - C8 : 4	766.85
R13 - C8 : 5	81.08
R13 - C8 : 6	39.29
R13 - C8 : 7	18.08
R13 - C8 : 8	33.21
R13 - C8 : 9	37.41
R13 - C9 : 1	64.93
R13 - C9 : 10	60.24
R13 - C9 : 11	59.83
R13 - C9 : 12	110.57
R13 - C9 : 13	17.70
R13 - C9 : 14	220.15
R13 - C9 : 15	109.49
R13 - C9 : 16	63.55
R13 - C9 : 2	21.25
R13 - C9 : 3	15.50
R13 - C9 : 4	13.86
R13 - C9 : 5	59.69
R13 - C9 : 6	56.66
R13 - C9 : 7	195.69
R13 - C9 : 8	400.85
R13 - C9 : 9	211.51
R14 - C1 : 1	17.87
R14 - C1 : 10	22.10
R14 - C1 : 11	0.00
R14 - C1 : 12	67.83
R14 - C1 : 13	48.12
R14 - C1 : 14	129.41
R14 - C1 : 15	98.76
R14 - C1 : 16	43.64
R14 - C1 : 2	121.27
R14 - C1 : 3	64.52
R14 - C1 : 4	162.55
R14 - C1 : 5	94.15
R14 - C1 : 6	26.64
R14 - C1 : 7	121.59
R14 - C1 : 8	93.18
R14 - C1 : 9	25.97
R14 - C10 : 1	153.02
R14 - C10 : 10	57.56
R14 - C10 : 11	21.13
R14 - C10 : 12	0.00
R14 - C10 : 13	16.16
R14 - C10 : 14	296.25
R14 - C10 : 15	142.87
R14 - C10 : 16	130.71
R14 - C10 : 2	50.70
R14 - C10 : 3	69.12
R14 - C10 : 4	22.08
R14 - C10 : 5	30.97
R14 - C10 : 6	65.56
R14 - C10 : 7	31.28
R14 - C10 : 8	29.70
R14 - C10 : 9	10.69
R14 - C11 : 1	54.94
R14 - C11 : 10	349.58
R14 - C11 : 11	22.07
R14 - C11 : 12	32.83
R14 - C11 : 13	13.73
R14 - C11 : 14	71.87
R14 - C11 : 15	49.37
R14 - C11 : 16	86.16
R14 - C11 : 2	161.94
R14 - C11 : 3	109.27
R14 - C11 : 4	36.62
R14 - C11 : 5	0.00
R14 - C11 : 6	16.03
R14 - C11 : 7	32.30
R14 - C11 : 8	81.24
R14 - C11 : 9	31.60
R14 - C12 : 1	102.22
R14 - C12 : 10	273.53
R14 - C12 : 11	23.58
R14 - C12 : 12	408.47
R14 - C12 : 13	24.74
R14 - C12 : 14	66.60
R14 - C12 : 15	74.06
R14 - C12 : 16	17.74
R14 - C12 : 2	97.21
R14 - C12 : 3	19.25
R14 - C12 : 4	22.28
R14 - C12 : 5	20.04
R14 - C12 : 6	54.23
R14 - C12 : 7	775.31
R14 - C12 : 8	47.91
R14 - C12 : 9	105.53
R14 - C13 : 1	61.70
R14 - C13 : 10	129.27
R14 - C13 : 11	38.18
R14 - C13 : 12	192.26
R14 - C13 : 13	111.69
R14 - C13 : 14	43.80
R14 - C13 : 15	55.65
R14 - C13 : 16	0.00
R14 - C13 : 2	45.84
R14 - C13 : 3	45.31
R14 - C13 : 4	114.11
R14 - C13 : 5	0.00
R14 - C13 : 6	37.45
R14 - C13 : 7	183.82
R14 - C13 : 8	103.73
R14 - C13 : 9	102.19
R14 - C14 : 1	56.98
R14 - C14 : 10	131.48
R14 - C14 : 11	9.16
R14 - C14 : 12	255.12
R14 - C14 : 13	42.59
R14 - C14 : 14	80.87
R14 - C14 : 15	31.54
R14 - C14 : 16	112.53
R14 - C14 : 2	72.39
R14 - C14 : 3	43.77
R14 - C14 : 4	78.17
R14 - C14 : 5	0.00
R14 - C14 : 6	40.10
R14 - C14 : 7	148.63
R14 - C14 : 8	0.00
R14 - C14 : 9	26.21
R14 - C15 : 1	113.33
R14 - C15 : 10	185.38
R14 - C15 : 11	0.00
R14 - C15 : 12	34.30
R14 - C15 : 13	23.89
R14 - C15 : 14	0.00
R14 - C15 : 15	32.70
R14 - C15 : 16	65.89
R14 - C15 : 2	699.46
R14 - C15 : 3	32.28
R14 - C15 : 4	38.97
R14 - C15 : 5	53.20
R14 - C15 : 6	105.96
R14 - C15 : 7	235.06
R14 - C15 : 8	272.26
R14 - C15 : 9	0.00
R14 - C16 : 1	33.28
R14 - C16 : 10	270.48
R14 - C16 : 11	42.03
R14 - C16 : 12	100.96
R14 - C16 : 13	0.00
R14 - C16 : 14	373.87
R14 - C16 : 15	155.59
R14 - C16 : 16	64.38
R14 - C16 : 2	223.99
R14 - C16 : 3	49.59
R14 - C16 : 4	18.00
R14 - C16 : 5	6.56
R14 - C16 : 6	13.56
R14 - C16 : 7	76.10
R14 - C16 : 8	61.94
R14 - C16 : 9	0.00
R14 - C17 : 1	98.51
R14 - C17 : 10	126.28
R14 - C17 : 11	0.00
R14 - C17 : 12	29.30
R14 - C17 : 13	14.37
R14 - C17 : 14	416.57
R14 - C17 : 15	210.76
R14 - C17 : 16	83.66
R14 - C17 : 2	224.54
R14 - C17 : 3	213.95
R14 - C17 : 4	60.58
R14 - C17 : 5	30.51
R14 - C17 : 6	91.51
R14 - C17 : 7	79.59
R14 - C17 : 8	27.23
R14 - C17 : 9	169.60
R14 - C18 : 1	0.00
R14 - C18 : 10	94.34
R14 - C18 : 11	53.72
R14 - C18 : 12	0.00
R14 - C18 : 13	12.57
R14 - C18 : 14	80.38
R14 - C18 : 15	152.37
R14 - C18 : 16	60.01
R14 - C18 : 2	235.41
R14 - C18 : 3	36.29
R14 - C18 : 4	86.51
R14 - C18 : 5	20.53
R14 - C18 : 6	24.45
R14 - C18 : 7	41.06
R14 - C18 : 8	45.27
R14 - C18 : 9	50.39
R14 - C19 : 1	0.00
R14 - C19 : 10	71.58
R14 - C19 : 11	61.08
R14 - C19 : 12	649.85
R14 - C19 : 13	24.72
R14 - C19 : 14	160.61
R14 - C19 : 15	105.30
R14 - C19 : 16	15.67
R14 - C19 : 2	90.24
R14 - C19 : 3	75.46
R14 - C19 : 4	60.34
R14 - C19 : 5	18.25
R14 - C19 : 6	77.05
R14 - C19 : 7	33.73
R14 - C19 : 8	25.35
R14 - C19 : 9	52.98
R14 - C2 : 1	51.14
R14 - C2 : 10	73.93
R14 - C2 : 11	10.94
R14 - C2 : 12	115.19
R14 - C2 : 13	20.85
R14 - C2 : 14	67.62
R14 - C2 : 15	107.69
R14 - C2 : 16	14.77
R14 - C2 : 2	183.80
R14 - C2 : 3	27.23
R14 - C2 : 4	6.76
R14 - C2 : 5	0.00
R14 - C2 : 6	30.57
R14 - C2 : 7	815.34
R14 - C2 : 8	82.35
R14 - C2 : 9	71.83
R14 - C20 : 1	26.52
R14 - C20 : 10	208.72
R14 - C20 : 11	49.08
R14 - C20 : 12	96.54
R14 - C20 : 13	80.76
R14 - C20 : 14	145.82
R14 - C20 : 15	14.31
R14 - C20 : 16	29.55
R14 - C20 : 2	95.73
R14 - C20 : 3	13.52
R14 - C20 : 4	65.96
R14 - C20 : 5	97.84
R14 - C20 : 6	17.60
R14 - C20 : 7	22.37
R14 - C20 : 8	175.11
R14 - C20 : 9	124.92
R14 - C21 : 1	306.61
R14 - C21 : 10	16.00
R14 - C21 : 11	39.21
R14 - C21 : 12	315.01
R14 - C21 : 13	12.15
R14 - C21 : 14	110.88
R14 - C21 : 15	33.57
R14 - C21 : 16	68.09
R14 - C21 : 2	111.85
R14 - C21 : 3	47.62
R14 - C21 : 4	94.41
R14 - C21 : 5	22.44
R14 - C21 : 6	123.34
R14 - C21 : 7	68.37
R14 - C21 : 8	26.57
R14 - C21 : 9	29.59
R14 - C22 : 1	94.58
R14 - C22 : 10	42.14
R14 - C22 : 11	74.70
R14 - C22 : 12	34.76
R14 - C22 : 13	28.29
R14 - C22 : 14	106.58
R14 - C22 : 15	42.34
R14 - C22 : 16	30.34
R14 - C22 : 2	269.26
R14 - C22 : 3	60.21
R14 - C22 : 4	26.94
R14 - C22 : 5	0.00
R14 - C22 : 6	19.71
R14 - C22 : 7	42.77
R14 - C22 : 8	0.00
R14 - C22 : 9	29.08
R14 - C23 : 1	16.00
R14 - C23 : 10	335.31
R14 - C23 : 11	51.79
R14 - C23 : 12	113.13
R14 - C23 : 13	21.89
R14 - C23 : 14	0.00
R14 - C23 : 15	43.02
R14 - C23 : 16	85.51
R14 - C23 : 2	150.53
R14 - C23 : 3	65.44
R14 - C23 : 4	101.82
R14 - C23 : 5	14.13
R14 - C23 : 6	35.44
R14 - C23 : 7	63.76
R14 - C23 : 8	81.03
R14 - C23 : 9	88.17
R14 - C24 : 1	43.02
R14 - C24 : 10	130.92
R14 - C24 : 11	101.58
R14 - C24 : 12	6.91
R14 - C24 : 13	31.32
R14 - C24 : 14	75.25
R14 - C24 : 15	50.97
R14 - C24 : 16	0.00
R14 - C24 : 2	67.26
R14 - C24 : 3	36.48
R14 - C24 : 4	75.09
R14 - C24 : 5	53.72
R14 - C24 : 6	39.64
R14 - C24 : 7	41.73
R14 - C24 : 8	42.59
R14 - C24 : 9	40.48
R14 - C3 : 1	44.60
R14 - C3 : 10	25.44
R14 - C3 : 11	18.23
R14 - C3 : 12	48.26
R14 - C3 : 13	0.00
R14 - C3 : 14	74.78
R14 - C3 : 15	18.37
R14 - C3 : 16	40.70
R14 - C3 : 2	115.54
R14 - C3 : 3	52.97
R14 - C3 : 4	48.70
R14 - C3 : 5	101.04
R14 - C3 : 6	0.00
R14 - C3 : 7	191.37
R14 - C3 : 8	50.22
R14 - C3 : 9	84.26
R14 - C4 : 1	968.91
R14 - C4 : 10	36.78
R14 - C4 : 11	40.52
R14 - C4 : 12	52.47
R14 - C4 : 13	23.27
R14 - C4 : 14	259.81
R14 - C4 : 15	0.00
R14 - C4 : 16	94.45
R14 - C4 : 2	193.65
R14 - C4 : 3	356.80
R14 - C4 : 4	111.84
R14 - C4 : 5	224.59
R14 - C4 : 6	95.20
R14 - C4 : 7	174.15
R14 - C4 : 8	27.13
R14 - C4 : 9	138.04
R14 - C5 : 1	22.77
R14 - C5 : 10	48.65
R14 - C5 : 11	49.24
R14 - C5 : 12	67.16
R14 - C5 : 13	19.18
R14 - C5 : 14	53.86
R14 - C5 : 15	117.11
R14 - C5 : 16	56.68
R14 - C5 : 2	53.64
R14 - C5 : 3	95.37
R14 - C5 : 4	43.79
R14 - C5 : 5	76.53
R14 - C5 : 6	29.13
R14 - C5 : 7	539.26
R14 - C5 : 8	160.35
R14 - C5 : 9	259.18
R14 - C6 : 1	56.57
R14 - C6 : 10	78.57
R14 - C6 : 11	37.39
R14 - C6 : 12	60.31
R14 - C6 : 13	15.45
R14 - C6 : 14	88.17
R14 - C6 : 15	15.50
R14 - C6 : 16	105.96
R14 - C6 : 2	82.00
R14 - C6 : 3	112.56
R14 - C6 : 4	46.98
R14 - C6 : 5	20.49
R14 - C6 : 6	37.15
R14 - C6 : 7	59.54
R14 - C6 : 8	69.95
R14 - C6 : 9	24.33
R14 - C7 : 1	23.16
R14 - C7 : 10	78.72
R14 - C7 : 11	59.91
R14 - C7 : 12	65.97
R14 - C7 : 13	0.00
R14 - C7 : 14	86.01
R14 - C7 : 15	54.06
R14 - C7 : 16	93.06
R14 - C7 : 2	37.10
R14 - C7 : 3	374.61
R14 - C7 : 4	29.75
R14 - C7 : 5	46.31
R14 - C7 : 6	28.58
R14 - C7 : 7	67.93
R14 - C7 : 8	0.00
R14 - C7 : 9	50.37
R14 - C8 : 1	42.28
R14 - C8 : 10	72.18
R14 - C8 : 11	11.68
R14 - C8 : 12	27.75
R14 - C8 : 13	19.38
R14 - C8 : 14	107.11
R14 - C8 : 15	57.17
R14 - C8 : 16	67.90
R14 - C8 : 2	212.30
R14 - C8 : 3	132.19
R14 - C8 : 4	52.25
R14 - C8 : 5	22.55
R14 - C8 : 6	39.36
R14 - C8 : 7	113.52
R14 - C8 : 8	11.13
R14 - C8 : 9	15.73
R14 - C9 : 1	132.22
R14 - C9 : 10	71.50
R14 - C9 : 11	53.87
R14 - C9 : 12	280.58
R14 - C9 : 13	0.00
R14 - C9 : 14	56.39
R14 - C9 : 15	13.02
R14 - C9 : 16	59.36
R14 - C9 : 2	84.33
R14 - C9 : 3	140.53
R14 - C9 : 4	66.84
R14 - C9 : 5	331.16
R14 - C9 : 6	27.73
R14 - C9 : 7	81.51
R14 - C9 : 8	55.15
R14 - C9 : 9	7.11
R15 - C1 : 1	32.32
R15 - C1 : 10	24.88
R15 - C1 : 11	45.84
R15 - C1 : 12	16.99
R15 - C1 : 13	12.22
R15 - C1 : 14	200.50
R15 - C1 : 15	44.61
R15 - C1 : 16	20.36
R15 - C1 : 2	33.42
R15 - C1 : 3	321.60
R15 - C1 : 4	23.15
R15 - C1 : 5	132.22
R15 - C1 : 6	86.95
R15 - C1 : 7	247.75
R15 - C1 : 8	72.02
R15 - C1 : 9	41.40
R15 - C10 : 1	104.99
R15 - C10 : 10	116.00
R15 - C10 : 11	25.02
R15 - C10 : 12	39.73
R15 - C10 : 13	0.00
R15 - C10 : 14	13.71
R15 - C10 : 15	91.91
R15 - C10 : 16	18.62
R15 - C10 : 2	63.93
R15 - C10 : 3	51.01
R15 - C10 : 4	111.01
R15 - C10 : 5	34.06
R15 - C10 : 6	162.79
R15 - C10 : 7	95.18
R15 - C10 : 8	89.89
R15 - C10 : 9	76.20
R15 - C11 : 1	384.56
R15 - C11 : 10	32.16
R15 - C11 : 11	39.08
R15 - C11 : 12	124.48
R15 - C11 : 13	49.04
R15 - C11 : 14	110.57
R15 - C11 : 15	29.62
R15 - C11 : 16	14.61
R15 - C11 : 2	103.92
R15 - C11 : 3	359.90
R15 - C11 : 4	89.46
R15 - C11 : 5	38.41
R15 - C11 : 6	66.31
R15 - C11 : 7	71.67
R15 - C11 : 8	85.66
R15 - C11 : 9	79.74
R15 - C12 : 1	15.02
R15 - C12 : 10	107.92
R15 - C12 : 11	18.45
R15 - C12 : 12	97.65
R15 - C12 : 13	27.28
R15 - C12 : 14	83.76
R15 - C12 : 15	88.64
R15 - C12 : 16	41.64
R15 - C12 : 2	20.42
R15 - C12 : 3	116.59
R15 - C12 : 4	200.03
R15 - C12 : 5	274.54
R15 - C12 : 6	72.46
R15 - C12 : 7	86.02
R15 - C12 : 8	17.27
R15 - C12 : 9	47.81
R15 - C13 : 1	34.87
R15 - C13 : 10	24.84
R15 - C13 : 11	17.11
R15 - C13 : 12	60.31
R15 - C13 : 13	28.27
R15 - C13 : 14	84.28
R15 - C13 : 15	52.46
R15 - C13 : 16	48.59
R15 - C13 : 2	841.76
R15 - C13 : 3	68.91
R15 - C13 : 4	34.90
R15 - C13 : 5	41.66
R15 - C13 : 6	29.53
R15 - C13 : 7	106.45
R15 - C13 : 8	164.08
R15 - C13 : 9	407.14
R15 - C14 : 1	51.33
R15 - C14 : 10	116.36
R15 - C14 : 11	40.60
R15 - C14 : 12	35.28
R15 - C14 : 13	49.25
R15 - C14 : 14	114.67
R15 - C14 : 15	297.70
R15 - C14 : 16	69.93
R15 - C14 : 2	205.59
R15 - C14 : 3	159.53
R15 - C14 : 4	138.37
R15 - C14 : 5	81.11
R15 - C14 : 6	56.26
R15 - C14 : 7	133.78
R15 - C14 : 8	102.83
R15 - C14 : 9	34.89
R15 - C15 : 1	272.76
R15 - C15 : 10	42.01
R15 - C15 : 11	25.47
R15 - C15 : 12	97.75
R15 - C15 : 13	19.28
R15 - C15 : 14	184.27
R15 - C15 : 15	30.52
R15 - C15 : 16	27.02
R15 - C15 : 2	61.31
R15 - C15 : 3	40.23
R15 - C15 : 4	66.66
R15 - C15 : 5	29.94
R15 - C15 : 6	15.89
R15 - C15 : 7	29.60
R15 - C15 : 8	33.32
R15 - C15 : 9	22.39
R15 - C16 : 1	43.54
R15 - C16 : 10	66.15
R15 - C16 : 11	20.27
R15 - C16 : 12	17.53
R15 - C16 : 13	32.85
R15 - C16 : 14	185.28
R15 - C16 : 15	510.30
R15 - C16 : 16	785.88
R15 - C16 : 2	227.81
R15 - C16 : 3	43.16
R15 - C16 : 4	21.21
R15 - C16 : 5	50.83
R15 - C16 : 6	19.13
R15 - C16 : 7	106.86
R15 - C16 : 8	208.73
R15 - C16 : 9	320.65
R15 - C17 : 1	30.93
R15 - C17 : 10	23.46
R15 - C17 : 11	47.67
R15 - C17 : 12	17.38
R15 - C17 : 13	12.03
R15 - C17 : 14	73.59
R15 - C17 : 15	120.08
R15 - C17 : 16	39.74
R15 - C17 : 2	69.26
R15 - C17 : 3	100.17
R15 - C17 : 4	37.34
R15 - C17 : 5	28.18
R15 - C17 : 6	31.01
R15 - C17 : 7	0.00
R15 - C17 : 8	116.46
R15 - C17 : 9	64.86
R15 - C18 : 1	39.43
R15 - C18 : 10	28.23
R15 - C18 : 11	26.76
R15 - C18 : 12	42.62
R15 - C18 : 13	18.30
R15 - C18 : 14	249.26
R15 - C18 : 15	115.15
R15 - C18 : 16	43.65
R15 - C18 : 2	141.12
R15 - C18 : 3	0.00
R15 - C18 : 4	27.55
R15 - C18 : 5	24.23
R15 - C18 : 6	31.10
R15 - C18 : 7	160.86
R15 - C18 : 8	35.62
R15 - C18 : 9	14.43
R15 - C19 : 1	34.51
R15 - C19 : 10	56.98
R15 - C19 : 11	30.11
R15 - C19 : 12	306.56
R15 - C19 : 13	9.72
R15 - C19 : 14	157.27
R15 - C19 : 15	16.44
R15 - C19 : 16	34.03
R15 - C19 : 2	302.83
R15 - C19 : 3	165.69
R15 - C19 : 4	102.04
R15 - C19 : 5	75.22
R15 - C19 : 6	39.52
R15 - C19 : 7	66.56
R15 - C19 : 8	0.00
R15 - C19 : 9	26.09
R15 - C2 : 1	172.96
R15 - C2 : 10	30.13
R15 - C2 : 11	0.00
R15 - C2 : 12	331.50
R15 - C2 : 13	54.31
R15 - C2 : 14	774.81
R15 - C2 : 15	61.42
R15 - C2 : 16	47.56
R15 - C2 : 2	15.23
R15 - C2 : 3	305.59
R15 - C2 : 4	13.41
R15 - C2 : 5	108.06
R15 - C2 : 6	62.09
R15 - C2 : 7	283.43
R15 - C2 : 8	106.97
R15 - C2 : 9	19.04
R15 - C20 : 1	70.99
R15 - C20 : 10	51.75
R15 - C20 : 11	23.45
R15 - C20 : 12	202.31
R15 - C20 : 13	13.70
R15 - C20 : 14	25.75
R15 - C20 : 15	135.46
R15 - C20 : 16	64.83
R15 - C20 : 2	99.40
R15 - C20 : 3	233.44
R15 - C20 : 4	995.01
R15 - C20 : 5	114.75
R15 - C20 : 6	60.52
R15 - C20 : 7	110.75
R15 - C20 : 8	0.00
R15 - C20 : 9	44.63
R15 - C21 : 1	54.28
R15 - C21 : 10	75.93
R15 - C21 : 11	69.52
R15 - C21 : 12	17.33
R15 - C21 : 13	61.32
R15 - C21 : 14	215.05
R15 - C21 : 15	16.58
R15 - C21 : 16	60.89
R15 - C21 : 2	35.80
R15 - C21 : 3	14.84
R15 - C21 : 4	100.07
R15 - C21 : 5	16.28
R15 - C21 : 6	22.68
R15 - C21 : 7	164.53
R15 - C21 : 8	36.15
R15 - C21 : 9	20.15
R15 - C22 : 1	42.89
R15 - C22 : 10	162.13
R15 - C22 : 11	48.13
R15 - C22 : 12	23.77
R15 - C22 : 13	58.33
R15 - C22 : 14	86.25
R15 - C22 : 15	112.17
R15 - C22 : 16	25.42
R15 - C22 : 2	36.04
R15 - C22 : 3	89.03
R15 - C22 : 4	128.09
R15 - C22 : 5	56.37
R15 - C22 : 6	72.36
R15 - C22 : 7	146.26
R15 - C22 : 8	100.50
R15 - C22 : 9	23.41
R15 - C23 : 1	328.83
R15 - C23 : 10	181.83
R15 - C23 : 11	11.68
R15 - C23 : 12	107.01
R15 - C23 : 13	26.48
R15 - C23 : 14	387.87
R15 - C23 : 15	66.55
R15 - C23 : 16	0.00
R15 - C23 : 2	133.68
R15 - C23 : 3	161.45
R15 - C23 : 4	57.45
R15 - C23 : 5	117.20
R15 - C23 : 6	118.86
R15 - C23 : 7	49.45
R15 - C23 : 8	92.10
R15 - C23 : 9	14.42
R15 - C24 : 1	29.79
R15 - C24 : 10	72.25
R15 - C24 : 11	57.20
R15 - C24 : 12	26.66
R15 - C24 : 13	35.51
R15 - C24 : 14	322.48
R15 - C24 : 15	58.09
R15 - C24 : 16	22.86
R15 - C24 : 2	0.00
R15 - C24 : 3	101.49
R15 - C24 : 4	42.83
R15 - C24 : 5	28.65
R15 - C24 : 6	30.32
R15 - C24 : 7	52.69
R15 - C24 : 8	21.88
R15 - C24 : 9	0.00
R15 - C3 : 1	158.17
R15 - C3 : 10	11.40
R15 - C3 : 11	43.93
R15 - C3 : 12	224.47
R15 - C3 : 13	38.04
R15 - C3 : 14	105.32
R15 - C3 : 15	475.40
R15 - C3 : 16	12.89
R15 - C3 : 2	129.37
R15 - C3 : 3	76.67
R15 - C3 : 4	154.22
R15 - C3 : 5	51.83
R15 - C3 : 6	13.03
R15 - C3 : 7	79.37
R15 - C3 : 8	43.11
R15 - C3 : 9	378.81
R15 - C4 : 1	102.03
R15 - C4 : 10	67.53
R15 - C4 : 11	0.00
R15 - C4 : 12	75.03
R15 - C4 : 13	0.00
R15 - C4 : 14	175.93
R15 - C4 : 15	8.60
R15 - C4 : 16	60.89
R15 - C4 : 2	193.30
R15 - C4 : 3	43.04
R15 - C4 : 4	74.47
R15 - C4 : 5	11.83
R15 - C4 : 6	128.92
R15 - C4 : 7	141.96
R15 - C4 : 8	11.89
R15 - C4 : 9	81.38
R15 - C5 : 1	259.99
R15 - C5 : 10	205.91
R15 - C5 : 11	14.65
R15 - C5 : 12	41.79
R15 - C5 : 13	79.65
R15 - C5 : 14	89.09
R15 - C5 : 15	92.75
R15 - C5 : 16	29.68
R15 - C5 : 2	56.53
R15 - C5 : 3	205.04
R15 - C5 : 4	14.07
R15 - C5 : 5	113.50
R15 - C5 : 6	0.00
R15 - C5 : 7	171.05
R15 - C5 : 8	216.00
R15 - C5 : 9	47.19
R15 - C6 : 1	72.59
R15 - C6 : 10	61.73
R15 - C6 : 11	31.76
R15 - C6 : 12	70.10
R15 - C6 : 13	23.25
R15 - C6 : 14	43.82
R15 - C6 : 15	31.02
R15 - C6 : 16	49.18
R15 - C6 : 2	75.35
R15 - C6 : 3	96.19
R15 - C6 : 4	18.28
R15 - C6 : 5	233.30
R15 - C6 : 6	72.05
R15 - C6 : 7	149.88
R15 - C6 : 8	312.61
R15 - C6 : 9	27.14
R15 - C7 : 1	144.73
R15 - C7 : 10	88.57
R15 - C7 : 11	26.72
R15 - C7 : 12	88.51
R15 - C7 : 13	41.14
R15 - C7 : 14	52.77
R15 - C7 : 15	71.90
R15 - C7 : 16	40.24
R15 - C7 : 2	17.08
R15 - C7 : 3	186.00
R15 - C7 : 4	53.01
R15 - C7 : 5	30.46
R15 - C7 : 6	35.62
R15 - C7 : 7	121.64
R15 - C7 : 8	108.68
R15 - C7 : 9	21.73
R15 - C8 : 1	62.42
R15 - C8 : 10	30.87
R15 - C8 : 11	39.25
R15 - C8 : 12	77.07
R15 - C8 : 13	27.05
R15 - C8 : 14	13.08
R15 - C8 : 15	60.62
R15 - C8 : 16	42.59
R15 - C8 : 2	88.10
R15 - C8 : 3	134.38
R15 - C8 : 4	112.19
R15 - C8 : 5	24.46
R15 - C8 : 6	28.06
R15 - C8 : 7	131.63
R15 - C8 : 8	195.35
R15 - C8 : 9	323.62
R15 - C9 : 1	56.02
R15 - C9 : 10	50.45
R15 - C9 : 11	0.00
R15 - C9 : 12	0.00
R15 - C9 : 13	25.23
R15 - C9 : 14	97.15
R15 - C9 : 15	25.05
R15 - C9 : 16	33.57
R15 - C9 : 2	71.45
R15 - C9 : 3	87.10
R15 - C9 : 4	201.47
R15 - C9 : 5	69.17
R15 - C9 : 6	65.70
R15 - C9 : 7	269.55
R15 - C9 : 8	41.36
R15 - C9 : 9	36.19
R16 - C1 : 1	53.05
R16 - C1 : 10	22.22
R16 - C1 : 11	21.15
R16 - C1 : 12	87.99
R16 - C1 : 13	29.50
R16 - C1 : 14	0.00
R16 - C1 : 15	9.53
R16 - C1 : 16	19.47
R16 - C1 : 2	118.85
R16 - C1 : 3	232.70
R16 - C1 : 4	42.48
R16 - C1 : 5	124.28
R16 - C1 : 6	50.06
R16 - C1 : 7	124.42
R16 - C1 : 8	18.16
R16 - C1 : 9	0.00
R16 - C10 : 1	146.36
R16 - C10 : 10	44.27
R16 - C10 : 11	33.88
R16 - C10 : 12	16.60
R16 - C10 : 13	31.03
R16 - C10 : 14	53.39
R16 - C10 : 15	7.12
R16 - C10 : 16	46.93
R16 - C10 : 2	9.94
R16 - C10 : 3	105.89
R16 - C10 : 4	37.10
R16 - C10 : 5	43.18
R16 - C10 : 6	0.00
R16 - C10 : 7	79.50
R16 - C10 : 8	65.29
R16 - C10 : 9	48.84
R16 - C11 : 1	99.19
R16 - C11 : 10	248.58
R16 - C11 : 11	19.17
R16 - C11 : 12	42.70
R16 - C11 : 13	57.23
R16 - C11 : 14	37.78
R16 - C11 : 15	95.66
R16 - C11 : 16	99.19
R16 - C11 : 2	44.39
R16 - C11 : 3	48.30
R16 - C11 : 4	39.60
R16 - C11 : 5	84.80
R16 - C11 : 6	257.62
R16 - C11 : 7	55.87
R16 - C11 : 8	17.70
R16 - C11 : 9	21.42
R16 - C12 : 1	61.90
R16 - C12 : 10	743.91
R16 - C12 : 11	12.55
R16 - C12 : 12	109.69
R16 - C12 : 13	9.35
R16 - C12 : 14	281.21
R16 - C12 : 15	68.02
R16 - C12 : 16	110.93
R16 - C12 : 2	14.15
R16 - C12 : 3	110.84
R16 - C12 : 4	0.00
R16 - C12 : 5	35.10
R16 - C12 : 6	34.25
R16 - C12 : 7	0.00
R16 - C12 : 8	138.18
R16 - C12 : 9	13.19
R16 - C13 : 1	91.05
R16 - C13 : 10	48.42
R16 - C13 : 11	11.39
R16 - C13 : 12	61.56
R16 - C13 : 13	10.80
R16 - C13 : 14	0.00
R16 - C13 : 15	100.92
R16 - C13 : 16	45.48
R16 - C13 : 2	423.68
R16 - C13 : 3	131.20
R16 - C13 : 4	221.78
R16 - C13 : 5	77.68
R16 - C13 : 6	40.25
R16 - C13 : 7	105.73
R16 - C13 : 8	0.00
R16 - C13 : 9	87.80
R16 - C14 : 1	212.59
R16 - C14 : 10	25.34
R16 - C14 : 11	38.19
R16 - C14 : 12	20.93
R16 - C14 : 13	20.69
R16 - C14 : 14	268.73
R16 - C14 : 15	37.56
R16 - C14 : 16	13.15
R16 - C14 : 2	175.94
R16 - C14 : 3	22.19
R16 - C14 : 4	62.10
R16 - C14 : 5	72.01
R16 - C14 : 6	34.18
R16 - C14 : 7	129.18
R16 - C14 : 8	61.17
R16 - C14 : 9	144.57
R16 - C15 : 1	29.38
R16 - C15 : 10	58.22
R16 - C15 : 11	24.08
R16 - C15 : 12	76.17
R16 - C15 : 13	14.17
R16 - C15 : 14	44.53
R16 - C15 : 15	98.42
R16 - C15 : 16	25.37
R16 - C15 : 2	124.79
R16 - C15 : 3	33.26
