ID_REF	VALUE
R13 - C5 : 6	18.28
R13 - C5 : 7	109.27
R13 - C5 : 8	159.63
R13 - C5 : 9	24.14
R13 - C6 : 1	141.34
R13 - C6 : 10	77.48
R13 - C6 : 11	78.34
R13 - C6 : 12	74.63
R13 - C6 : 13	13.75
R13 - C6 : 14	92.46
R13 - C6 : 15	23.36
R13 - C6 : 16	23.90
R13 - C6 : 2	26.89
R13 - C6 : 3	44.46
R13 - C6 : 4	81.42
R13 - C6 : 5	285.93
R13 - C6 : 6	29.16
R13 - C6 : 7	116.00
R13 - C6 : 8	26.61
R13 - C6 : 9	120.60
R13 - C7 : 1	7.73
R13 - C7 : 10	56.37
R13 - C7 : 11	8.77
R13 - C7 : 12	61.00
R13 - C7 : 13	25.33
R13 - C7 : 14	64.87
R13 - C7 : 15	149.71
R13 - C7 : 16	29.83
R13 - C7 : 2	6.19
R13 - C7 : 3	160.01
R13 - C7 : 4	78.10
R13 - C7 : 5	20.67
R13 - C7 : 6	31.94
R13 - C7 : 7	14.47
R13 - C7 : 8	153.26
R13 - C7 : 9	25.78
R13 - C8 : 1	89.65
R13 - C8 : 10	73.06
R13 - C8 : 11	457.70
R13 - C8 : 12	90.89
R13 - C8 : 13	6.00
R13 - C8 : 14	209.15
R13 - C8 : 15	78.07
R13 - C8 : 16	156.61
R13 - C8 : 2	3.80
R13 - C8 : 3	156.08
R13 - C8 : 4	277.02
R13 - C8 : 5	102.23
R13 - C8 : 6	29.96
R13 - C8 : 7	14.94
R13 - C8 : 8	66.94
R13 - C8 : 9	19.44
R13 - C9 : 1	106.57
R13 - C9 : 10	63.32
R13 - C9 : 11	60.11
R13 - C9 : 12	81.25
R13 - C9 : 13	7.67
R13 - C9 : 14	181.06
R13 - C9 : 15	133.78
R13 - C9 : 16	25.57
R13 - C9 : 2	18.98
R13 - C9 : 3	7.16
R13 - C9 : 4	11.26
R13 - C9 : 5	97.72
R13 - C9 : 6	41.52
R13 - C9 : 7	175.48
R13 - C9 : 8	297.93
R13 - C9 : 9	102.79
R14 - C1 : 1	9.54
R14 - C1 : 10	11.19
R14 - C1 : 11	0.00
R14 - C1 : 12	25.79
R14 - C1 : 13	4.74
R14 - C1 : 14	80.86
R14 - C1 : 15	65.82
R14 - C1 : 16	14.23
R14 - C1 : 2	84.20
R14 - C1 : 3	40.15
R14 - C1 : 4	162.45
R14 - C1 : 5	52.14
R14 - C1 : 6	10.69
R14 - C1 : 7	77.74
R14 - C1 : 8	55.12
R14 - C1 : 9	34.40
R14 - C10 : 1	129.39
R14 - C10 : 10	51.93
R14 - C10 : 11	18.70
R14 - C10 : 12	0.00
R14 - C10 : 13	12.45
R14 - C10 : 14	299.53
R14 - C10 : 15	107.44
R14 - C10 : 16	82.35
R14 - C10 : 2	24.17
R14 - C10 : 3	79.41
R14 - C10 : 4	13.14
R14 - C10 : 5	28.63
R14 - C10 : 6	37.75
R14 - C10 : 7	37.08
R14 - C10 : 8	34.33
R14 - C10 : 9	138.66
R14 - C11 : 1	104.81
R14 - C11 : 10	162.36
R14 - C11 : 11	20.85
R14 - C11 : 12	21.61
R14 - C11 : 13	12.04
R14 - C11 : 14	59.75
R14 - C11 : 15	33.87
R14 - C11 : 16	51.53
R14 - C11 : 2	59.94
R14 - C11 : 3	77.83
R14 - C11 : 4	33.20
R14 - C11 : 5	2.24
R14 - C11 : 6	10.16
R14 - C11 : 7	23.79
R14 - C11 : 8	66.99
R14 - C11 : 9	26.47
R14 - C12 : 1	102.77
R14 - C12 : 10	184.63
R14 - C12 : 11	22.18
R14 - C12 : 12	458.10
R14 - C12 : 13	22.87
R14 - C12 : 14	44.96
R14 - C12 : 15	74.27
R14 - C12 : 16	11.21
R14 - C12 : 2	58.00
R14 - C12 : 3	27.25
R14 - C12 : 4	24.71
R14 - C12 : 5	27.81
R14 - C12 : 6	56.75
R14 - C12 : 7	842.18
R14 - C12 : 8	44.74
R14 - C12 : 9	81.62
R14 - C13 : 1	103.49
R14 - C13 : 10	130.93
R14 - C13 : 11	29.81
R14 - C13 : 12	137.23
R14 - C13 : 13	77.20
R14 - C13 : 14	91.36
R14 - C13 : 15	53.01
R14 - C13 : 16	0.00
R14 - C13 : 2	28.22
R14 - C13 : 3	67.56
R14 - C13 : 4	177.84
R14 - C13 : 5	4.03
R14 - C13 : 6	44.79
R14 - C13 : 7	261.08
R14 - C13 : 8	80.71
R14 - C13 : 9	82.68
R14 - C14 : 1	111.61
R14 - C14 : 10	82.81
R14 - C14 : 11	7.71
R14 - C14 : 12	215.43
R14 - C14 : 13	36.65
R14 - C14 : 14	93.04
R14 - C14 : 15	45.28
R14 - C14 : 16	90.20
R14 - C14 : 2	95.22
R14 - C14 : 3	60.72
R14 - C14 : 4	83.34
R14 - C14 : 5	0.00
R14 - C14 : 6	28.14
R14 - C14 : 7	272.76
R14 - C14 : 8	7.36
R14 - C14 : 9	18.07
R14 - C15 : 1	138.09
R14 - C15 : 10	177.25
R14 - C15 : 11	2.31
R14 - C15 : 12	25.67
R14 - C15 : 13	18.67
R14 - C15 : 14	0.00
R14 - C15 : 15	41.46
R14 - C15 : 16	57.42
R14 - C15 : 2	461.88
R14 - C15 : 3	40.65
R14 - C15 : 4	45.41
R14 - C15 : 5	78.58
R14 - C15 : 6	71.56
R14 - C15 : 7	364.45
R14 - C15 : 8	276.70
R14 - C15 : 9	0.00
R14 - C16 : 1	21.99
R14 - C16 : 10	228.16
R14 - C16 : 11	44.31
R14 - C16 : 12	118.37
R14 - C16 : 13	4.62
R14 - C16 : 14	394.74
R14 - C16 : 15	119.28
R14 - C16 : 16	48.78
R14 - C16 : 2	134.26
R14 - C16 : 3	58.77
R14 - C16 : 4	32.58
R14 - C16 : 5	10.03
R14 - C16 : 6	13.89
R14 - C16 : 7	73.38
R14 - C16 : 8	114.56
R14 - C16 : 9	0.00
R14 - C17 : 1	79.75
R14 - C17 : 10	138.16
R14 - C17 : 11	0.00
R14 - C17 : 12	27.04
R14 - C17 : 13	19.92
R14 - C17 : 14	448.56
R14 - C17 : 15	206.53
R14 - C17 : 16	116.60
R14 - C17 : 2	138.03
R14 - C17 : 3	207.04
R14 - C17 : 4	56.09
R14 - C17 : 5	92.88
R14 - C17 : 6	48.55
R14 - C17 : 7	83.87
R14 - C17 : 8	30.10
R14 - C17 : 9	132.16
R14 - C18 : 1	0.00
R14 - C18 : 10	123.00
R14 - C18 : 11	45.51
R14 - C18 : 12	2.41
R14 - C18 : 13	15.02
R14 - C18 : 14	111.43
R14 - C18 : 15	261.13
R14 - C18 : 16	83.76
R14 - C18 : 2	165.97
R14 - C18 : 3	74.35
R14 - C18 : 4	81.44
R14 - C18 : 5	19.68
R14 - C18 : 6	24.71
R14 - C18 : 7	45.12
R14 - C18 : 8	62.58
R14 - C18 : 9	51.64
R14 - C19 : 1	0.00
R14 - C19 : 10	79.75
R14 - C19 : 11	44.63
R14 - C19 : 12	567.93
R14 - C19 : 13	15.22
R14 - C19 : 14	257.65
R14 - C19 : 15	148.22
R14 - C19 : 16	9.43
R14 - C19 : 2	56.20
R14 - C19 : 3	64.85
R14 - C19 : 4	58.29
R14 - C19 : 5	27.30
R14 - C19 : 6	54.67
R14 - C19 : 7	31.75
R14 - C19 : 8	47.06
R14 - C19 : 9	41.76
R14 - C2 : 1	38.35
R14 - C2 : 10	60.74
R14 - C2 : 11	3.42
R14 - C2 : 12	62.36
R14 - C2 : 13	6.09
R14 - C2 : 14	40.02
R14 - C2 : 15	47.19
R14 - C2 : 16	0.00
R14 - C2 : 2	66.86
R14 - C2 : 3	9.14
R14 - C2 : 4	2.96
R14 - C2 : 5	5.05
R14 - C2 : 6	19.38
R14 - C2 : 7	633.87
R14 - C2 : 8	40.71
R14 - C2 : 9	105.95
R14 - C20 : 1	0.00
R14 - C20 : 10	207.14
R14 - C20 : 11	50.45
R14 - C20 : 12	62.74
R14 - C20 : 13	111.60
R14 - C20 : 14	836.15
R14 - C20 : 15	25.76
R14 - C20 : 16	15.09
R14 - C20 : 2	118.65
R14 - C20 : 3	14.94
R14 - C20 : 4	66.02
R14 - C20 : 5	116.01
R14 - C20 : 6	18.00
R14 - C20 : 7	27.37
R14 - C20 : 8	194.38
R14 - C20 : 9	59.34
R14 - C21 : 1	395.23
R14 - C21 : 10	13.99
R14 - C21 : 11	35.61
R14 - C21 : 12	638.68
R14 - C21 : 13	7.37
R14 - C21 : 14	172.97
R14 - C21 : 15	29.88
R14 - C21 : 16	43.62
R14 - C21 : 2	130.02
R14 - C21 : 3	97.69
R14 - C21 : 4	107.91
R14 - C21 : 5	38.81
R14 - C21 : 6	84.15
R14 - C21 : 7	87.25
R14 - C21 : 8	48.63
R14 - C21 : 9	37.04
R14 - C22 : 1	95.73
R14 - C22 : 10	30.03
R14 - C22 : 11	66.24
R14 - C22 : 12	25.71
R14 - C22 : 13	36.52
R14 - C22 : 14	197.02
R14 - C22 : 15	59.60
R14 - C22 : 16	7.64
R14 - C22 : 2	249.57
R14 - C22 : 3	84.90
R14 - C22 : 4	25.76
R14 - C22 : 5	11.51
R14 - C22 : 6	13.81
R14 - C22 : 7	44.07
R14 - C22 : 8	6.17
R14 - C22 : 9	14.50
R14 - C23 : 1	21.65
R14 - C23 : 10	399.79
R14 - C23 : 11	35.70
R14 - C23 : 12	189.07
R14 - C23 : 13	21.40
R14 - C23 : 14	10.55
R14 - C23 : 15	85.77
R14 - C23 : 16	79.75
R14 - C23 : 2	114.83
R14 - C23 : 3	92.88
R14 - C23 : 4	108.97
R14 - C23 : 5	16.77
R14 - C23 : 6	31.29
R14 - C23 : 7	67.44
R14 - C23 : 8	106.21
R14 - C23 : 9	76.23
R14 - C24 : 1	32.06
R14 - C24 : 10	148.92
R14 - C24 : 11	119.31
R14 - C24 : 12	10.09
R14 - C24 : 13	44.33
R14 - C24 : 14	71.38
R14 - C24 : 15	77.57
R14 - C24 : 16	8.17
R14 - C24 : 2	77.82
R14 - C24 : 3	45.31
R14 - C24 : 4	91.64
R14 - C24 : 5	121.15
R14 - C24 : 6	30.20
R14 - C24 : 7	70.12
R14 - C24 : 8	53.47
R14 - C24 : 9	43.98
R14 - C3 : 1	35.78
R14 - C3 : 10	7.36
R14 - C3 : 11	15.19
R14 - C3 : 12	49.89
R14 - C3 : 13	0.00
R14 - C3 : 14	46.59
R14 - C3 : 15	12.54
R14 - C3 : 16	16.17
R14 - C3 : 2	61.20
R14 - C3 : 3	57.07
R14 - C3 : 4	38.08
R14 - C3 : 5	92.86
R14 - C3 : 6	0.00
R14 - C3 : 7	93.65
R14 - C3 : 8	53.28
R14 - C3 : 9	41.54
R14 - C4 : 1	174.21
R14 - C4 : 10	16.62
R14 - C4 : 11	30.72
R14 - C4 : 12	42.06
R14 - C4 : 13	2.39
R14 - C4 : 14	206.36
R14 - C4 : 15	0.00
R14 - C4 : 16	62.53
R14 - C4 : 2	116.32
R14 - C4 : 3	277.47
R14 - C4 : 4	97.83
R14 - C4 : 5	104.69
R14 - C4 : 6	61.96
R14 - C4 : 7	126.17
R14 - C4 : 8	37.57
R14 - C4 : 9	155.99
R14 - C5 : 1	29.67
R14 - C5 : 10	37.23
R14 - C5 : 11	40.08
R14 - C5 : 12	66.81
R14 - C5 : 13	18.25
R14 - C5 : 14	49.50
R14 - C5 : 15	82.18
R14 - C5 : 16	29.77
R14 - C5 : 2	49.75
R14 - C5 : 3	98.33
R14 - C5 : 4	64.38
R14 - C5 : 5	118.72
R14 - C5 : 6	27.41
R14 - C5 : 7	438.42
R14 - C5 : 8	111.89
R14 - C5 : 9	234.92
R14 - C6 : 1	44.89
R14 - C6 : 10	60.06
R14 - C6 : 11	36.48
R14 - C6 : 12	76.56
R14 - C6 : 13	7.42
R14 - C6 : 14	127.84
R14 - C6 : 15	17.62
R14 - C6 : 16	100.57
R14 - C6 : 2	52.24
R14 - C6 : 3	117.89
R14 - C6 : 4	31.14
R14 - C6 : 5	36.31
R14 - C6 : 6	30.64
R14 - C6 : 7	45.87
R14 - C6 : 8	73.44
R14 - C6 : 9	23.73
R14 - C7 : 1	34.71
R14 - C7 : 10	85.41
R14 - C7 : 11	37.32
R14 - C7 : 12	46.26
R14 - C7 : 13	3.41
R14 - C7 : 14	99.33
R14 - C7 : 15	77.98
R14 - C7 : 16	19.50
R14 - C7 : 2	20.52
R14 - C7 : 3	298.60
R14 - C7 : 4	19.00
R14 - C7 : 5	62.20
R14 - C7 : 6	27.87
R14 - C7 : 7	25.39
R14 - C7 : 8	0.00
R14 - C7 : 9	25.43
R14 - C8 : 1	41.46
R14 - C8 : 10	52.74
R14 - C8 : 11	6.92
R14 - C8 : 12	22.54
R14 - C8 : 13	7.14
R14 - C8 : 14	125.45
R14 - C8 : 15	58.62
R14 - C8 : 16	24.26
R14 - C8 : 2	101.03
R14 - C8 : 3	216.05
R14 - C8 : 4	51.31
R14 - C8 : 5	29.46
R14 - C8 : 6	11.40
R14 - C8 : 7	70.00
R14 - C8 : 8	5.08
R14 - C8 : 9	17.91
R14 - C9 : 1	115.12
R14 - C9 : 10	70.52
R14 - C9 : 11	37.00
R14 - C9 : 12	221.07
R14 - C9 : 13	0.00
R14 - C9 : 14	61.84
R14 - C9 : 15	13.10
R14 - C9 : 16	44.72
R14 - C9 : 2	88.39
R14 - C9 : 3	115.64
R14 - C9 : 4	60.49
R14 - C9 : 5	251.09
R14 - C9 : 6	25.44
R14 - C9 : 7	76.47
R14 - C9 : 8	62.64
R14 - C9 : 9	10.22
R15 - C1 : 1	28.41
R15 - C1 : 10	10.79
R15 - C1 : 11	27.15
R15 - C1 : 12	20.14
R15 - C1 : 13	9.96
R15 - C1 : 14	142.92
R15 - C1 : 15	18.03
R15 - C1 : 16	2.53
R15 - C1 : 2	33.24
R15 - C1 : 3	186.79
R15 - C1 : 4	6.35
R15 - C1 : 5	93.74
R15 - C1 : 6	8.32
R15 - C1 : 7	204.00
R15 - C1 : 8	21.61
R15 - C1 : 9	21.24
R15 - C10 : 1	149.68
R15 - C10 : 10	57.31
R15 - C10 : 11	56.74
R15 - C10 : 12	23.51
R15 - C10 : 13	0.00
R15 - C10 : 14	20.38
R15 - C10 : 15	70.74
R15 - C10 : 16	26.68
R15 - C10 : 2	66.92
R15 - C10 : 3	47.51
R15 - C10 : 4	81.75
R15 - C10 : 5	47.34
R15 - C10 : 6	88.73
R15 - C10 : 7	85.13
R15 - C10 : 8	58.33
R15 - C10 : 9	77.30
R15 - C11 : 1	451.40
R15 - C11 : 10	28.55
R15 - C11 : 11	35.90
R15 - C11 : 12	115.06
R15 - C11 : 13	18.45
R15 - C11 : 14	141.38
R15 - C11 : 15	38.86
R15 - C11 : 16	9.89
R15 - C11 : 2	87.73
R15 - C11 : 3	308.67
R15 - C11 : 4	90.17
R15 - C11 : 5	37.02
R15 - C11 : 6	49.55
R15 - C11 : 7	67.41
R15 - C11 : 8	54.57
R15 - C11 : 9	34.04
R15 - C12 : 1	12.23
R15 - C12 : 10	98.44
R15 - C12 : 11	13.53
R15 - C12 : 12	42.05
R15 - C12 : 13	6.33
R15 - C12 : 14	123.60
R15 - C12 : 15	85.75
R15 - C12 : 16	20.47
R15 - C12 : 2	8.42
R15 - C12 : 3	103.19
R15 - C12 : 4	251.19
R15 - C12 : 5	602.70
R15 - C12 : 6	56.96
R15 - C12 : 7	100.02
R15 - C12 : 8	16.86
R15 - C12 : 9	49.84
R15 - C13 : 1	35.37
R15 - C13 : 10	51.09
R15 - C13 : 11	20.53
R15 - C13 : 12	40.97
R15 - C13 : 13	30.27
R15 - C13 : 14	83.16
R15 - C13 : 15	65.81
R15 - C13 : 16	36.76
R15 - C13 : 2	554.07
R15 - C13 : 3	69.31
R15 - C13 : 4	66.21
R15 - C13 : 5	53.39
R15 - C13 : 6	55.41
R15 - C13 : 7	109.97
R15 - C13 : 8	215.46
R15 - C13 : 9	213.03
R15 - C14 : 1	22.80
R15 - C14 : 10	100.11
R15 - C14 : 11	22.19
R15 - C14 : 12	22.86
R15 - C14 : 13	37.55
R15 - C14 : 14	94.36
R15 - C14 : 15	142.11
R15 - C14 : 16	34.42
R15 - C14 : 2	244.67
R15 - C14 : 3	169.80
R15 - C14 : 4	146.67
R15 - C14 : 5	58.94
R15 - C14 : 6	45.47
R15 - C14 : 7	124.94
R15 - C14 : 8	144.31
R15 - C14 : 9	28.71
R15 - C15 : 1	118.93
R15 - C15 : 10	42.67
R15 - C15 : 11	26.16
R15 - C15 : 12	108.75
R15 - C15 : 13	15.24
R15 - C15 : 14	92.70
R15 - C15 : 15	32.37
R15 - C15 : 16	13.68
R15 - C15 : 2	57.36
R15 - C15 : 3	54.15
R15 - C15 : 4	76.36
R15 - C15 : 5	54.78
R15 - C15 : 6	5.36
R15 - C15 : 7	41.25
R15 - C15 : 8	29.00
R15 - C15 : 9	8.95
R15 - C16 : 1	87.78
R15 - C16 : 10	65.62
R15 - C16 : 11	19.75
R15 - C16 : 12	25.35
R15 - C16 : 13	48.11
R15 - C16 : 14	152.62
R15 - C16 : 15	864.86
R15 - C16 : 16	399.17
R15 - C16 : 2	248.89
R15 - C16 : 3	59.03
R15 - C16 : 4	25.00
R15 - C16 : 5	61.28
R15 - C16 : 6	16.83
R15 - C16 : 7	109.05
R15 - C16 : 8	299.74
R15 - C16 : 9	251.19
R15 - C17 : 1	34.31
R15 - C17 : 10	25.33
R15 - C17 : 11	47.27
R15 - C17 : 12	28.65
R15 - C17 : 13	11.88
R15 - C17 : 14	88.66
R15 - C17 : 15	87.16
R15 - C17 : 16	32.81
R15 - C17 : 2	103.04
R15 - C17 : 3	146.24
R15 - C17 : 4	67.26
R15 - C17 : 5	27.99
R15 - C17 : 6	33.59
R15 - C17 : 7	3.46
R15 - C17 : 8	159.08
R15 - C17 : 9	64.47
R15 - C18 : 1	26.78
R15 - C18 : 10	23.48
R15 - C18 : 11	26.59
R15 - C18 : 12	37.54
R15 - C18 : 13	13.58
R15 - C18 : 14	128.69
R15 - C18 : 15	115.10
R15 - C18 : 16	31.32
R15 - C18 : 2	90.82
R15 - C18 : 3	0.00
R15 - C18 : 4	35.77
R15 - C18 : 5	22.08
R15 - C18 : 6	18.92
R15 - C18 : 7	145.93
R15 - C18 : 8	49.31
R15 - C18 : 9	16.98
R15 - C19 : 1	46.43
R15 - C19 : 10	82.33
R15 - C19 : 11	17.57
R15 - C19 : 12	294.43
R15 - C19 : 13	9.25
R15 - C19 : 14	179.94
R15 - C19 : 15	19.89
R15 - C19 : 16	17.55
R15 - C19 : 2	269.70
R15 - C19 : 3	183.02
R15 - C19 : 4	147.10
R15 - C19 : 5	85.02
R15 - C19 : 6	36.01
R15 - C19 : 7	45.15
R15 - C19 : 8	4.12
R15 - C19 : 9	36.09
R15 - C2 : 1	203.05
R15 - C2 : 10	15.10
R15 - C2 : 11	0.00
R15 - C2 : 12	181.68
R15 - C2 : 13	27.11
R15 - C2 : 14	694.06
R15 - C2 : 15	35.94
R15 - C2 : 16	5.94
R15 - C2 : 2	10.09
R15 - C2 : 3	397.09
R15 - C2 : 4	11.91
R15 - C2 : 5	65.33
R15 - C2 : 6	19.13
R15 - C2 : 7	123.48
R15 - C2 : 8	35.48
R15 - C2 : 9	14.57
R15 - C20 : 1	90.22
R15 - C20 : 10	68.88
R15 - C20 : 11	38.48
R15 - C20 : 12	201.37
R15 - C20 : 13	5.64
R15 - C20 : 14	20.89
R15 - C20 : 15	133.53
R15 - C20 : 16	59.18
R15 - C20 : 2	102.31
R15 - C20 : 3	327.34
R15 - C20 : 4	826.89
R15 - C20 : 5	134.13
R15 - C20 : 6	61.43
R15 - C20 : 7	107.73
R15 - C20 : 8	8.60
R15 - C20 : 9	44.44
R15 - C21 : 1	39.38
R15 - C21 : 10	89.89
R15 - C21 : 11	63.26
R15 - C21 : 12	10.30
R15 - C21 : 13	82.45
R15 - C21 : 14	260.48
R15 - C21 : 15	11.11
R15 - C21 : 16	47.16
R15 - C21 : 2	50.25
R15 - C21 : 3	13.70
R15 - C21 : 4	124.18
R15 - C21 : 5	7.05
R15 - C21 : 6	19.50
R15 - C21 : 7	221.71
R15 - C21 : 8	42.63
R15 - C21 : 9	30.73
R15 - C22 : 1	37.37
R15 - C22 : 10	251.20
R15 - C22 : 11	87.61
R15 - C22 : 12	32.13
R15 - C22 : 13	50.41
R15 - C22 : 14	119.02
R15 - C22 : 15	142.60
R15 - C22 : 16	20.61
R15 - C22 : 2	33.71
R15 - C22 : 3	83.86
R15 - C22 : 4	114.91
R15 - C22 : 5	40.89
R15 - C22 : 6	60.08
R15 - C22 : 7	127.04
R15 - C22 : 8	192.94
R15 - C22 : 9	29.17
R15 - C23 : 1	226.08
R15 - C23 : 10	129.35
R15 - C23 : 11	5.59
R15 - C23 : 12	95.09
R15 - C23 : 13	41.76
R15 - C23 : 14	842.35
R15 - C23 : 15	90.28
R15 - C23 : 16	0.00
R15 - C23 : 2	86.04
R15 - C23 : 3	143.50
R15 - C23 : 4	61.36
R15 - C23 : 5	160.77
R15 - C23 : 6	66.95
R15 - C23 : 7	44.29
R15 - C23 : 8	91.62
R15 - C23 : 9	12.89
R15 - C24 : 1	42.67
R15 - C24 : 10	83.44
R15 - C24 : 11	54.27
R15 - C24 : 12	20.59
R15 - C24 : 13	19.57
R15 - C24 : 14	305.19
R15 - C24 : 15	52.49
R15 - C24 : 16	25.21
R15 - C24 : 2	0.00
R15 - C24 : 3	94.67
R15 - C24 : 4	46.15
R15 - C24 : 5	26.90
R15 - C24 : 6	22.52
R15 - C24 : 7	71.77
R15 - C24 : 8	16.31
R15 - C24 : 9	0.00
R15 - C3 : 1	81.84
R15 - C3 : 10	6.28
R15 - C3 : 11	27.86
R15 - C3 : 12	238.46
R15 - C3 : 13	23.67
R15 - C3 : 14	58.16
R15 - C3 : 15	271.72
R15 - C3 : 16	8.20
R15 - C3 : 2	43.89
R15 - C3 : 3	57.11
R15 - C3 : 4	71.30
R15 - C3 : 5	59.50
R15 - C3 : 6	0.00
R15 - C3 : 7	63.71
R15 - C3 : 8	34.30
R15 - C3 : 9	188.33
R15 - C4 : 1	73.63
R15 - C4 : 10	72.77
R15 - C4 : 11	0.00
R15 - C4 : 12	68.01
R15 - C4 : 13	0.00
R15 - C4 : 14	153.95
R15 - C4 : 15	5.41
R15 - C4 : 16	39.54
R15 - C4 : 2	93.03
R15 - C4 : 3	58.17
R15 - C4 : 4	95.34
R15 - C4 : 5	10.45
R15 - C4 : 6	89.10
R15 - C4 : 7	159.20
R15 - C4 : 8	13.49
R15 - C4 : 9	37.35
R15 - C5 : 1	228.35
R15 - C5 : 10	178.38
R15 - C5 : 11	15.05
R15 - C5 : 12	31.43
R15 - C5 : 13	53.21
R15 - C5 : 14	72.53
R15 - C5 : 15	56.67
R15 - C5 : 16	4.92
R15 - C5 : 2	52.64
R15 - C5 : 3	140.97
R15 - C5 : 4	9.07
R15 - C5 : 5	124.34
R15 - C5 : 6	0.00
R15 - C5 : 7	78.29
R15 - C5 : 8	408.42
R15 - C5 : 9	43.57
R15 - C6 : 1	70.80
R15 - C6 : 10	26.91
R15 - C6 : 11	20.34
R15 - C6 : 12	67.13
R15 - C6 : 13	5.58
R15 - C6 : 14	64.10
R15 - C6 : 15	46.88
R15 - C6 : 16	35.98
R15 - C6 : 2	93.61
R15 - C6 : 3	70.16
R15 - C6 : 4	18.17
R15 - C6 : 5	186.92
R15 - C6 : 6	41.14
R15 - C6 : 7	166.11
R15 - C6 : 8	129.61
R15 - C6 : 9	16.28
R15 - C7 : 1	136.55
R15 - C7 : 10	88.89
R15 - C7 : 11	15.90
R15 - C7 : 12	46.61
R15 - C7 : 13	51.87
R15 - C7 : 14	37.92
R15 - C7 : 15	55.63
R15 - C7 : 16	14.30
R15 - C7 : 2	11.76
R15 - C7 : 3	175.25
R15 - C7 : 4	63.93
R15 - C7 : 5	46.63
R15 - C7 : 6	30.70
R15 - C7 : 7	120.16
R15 - C7 : 8	79.83
R15 - C7 : 9	18.99
R15 - C8 : 1	65.57
R15 - C8 : 10	18.87
R15 - C8 : 11	36.00
R15 - C8 : 12	42.40
R15 - C8 : 13	14.03
R15 - C8 : 14	13.86
R15 - C8 : 15	59.67
R15 - C8 : 16	38.55
R15 - C8 : 2	50.68
R15 - C8 : 3	138.85
R15 - C8 : 4	150.09
R15 - C8 : 5	30.57
R15 - C8 : 6	23.98
R15 - C8 : 7	124.66
R15 - C8 : 8	229.65
R15 - C8 : 9	164.06
R15 - C9 : 1	45.12
R15 - C9 : 10	27.91
R15 - C9 : 11	0.00
R15 - C9 : 12	0.00
R15 - C9 : 13	13.89
R15 - C9 : 14	133.09
R15 - C9 : 15	21.09
R15 - C9 : 16	36.28
R15 - C9 : 2	45.61
R15 - C9 : 3	253.47
R15 - C9 : 4	114.65
R15 - C9 : 5	71.59
R15 - C9 : 6	44.75
R15 - C9 : 7	132.91
R15 - C9 : 8	50.36
R15 - C9 : 9	32.80
R16 - C1 : 1	74.42
R16 - C1 : 10	5.72
R16 - C1 : 11	14.44
R16 - C1 : 12	54.64
R16 - C1 : 13	21.57
R16 - C1 : 14	3.17
R16 - C1 : 15	9.11
R16 - C1 : 16	4.91
R16 - C1 : 2	54.72
R16 - C1 : 3	258.11
R16 - C1 : 4	27.05
R16 - C1 : 5	96.38
R16 - C1 : 6	12.29
R16 - C1 : 7	51.17
R16 - C1 : 8	7.12
R16 - C1 : 9	0.00
R16 - C10 : 1	171.68
R16 - C10 : 10	38.24
R16 - C10 : 11	26.42
R16 - C10 : 12	8.64
R16 - C10 : 13	21.90
R16 - C10 : 14	63.67
R16 - C10 : 15	2.71
R16 - C10 : 16	18.11
R16 - C10 : 2	5.90
R16 - C10 : 3	88.09
R16 - C10 : 4	53.50
R16 - C10 : 5	62.63
R16 - C10 : 6	0.00
R16 - C10 : 7	48.87
R16 - C10 : 8	36.76
R16 - C10 : 9	29.32
R16 - C11 : 1	91.93
R16 - C11 : 10	231.76
R16 - C11 : 11	8.49
R16 - C11 : 12	40.13
R16 - C11 : 13	49.35
R16 - C11 : 14	53.35
R16 - C11 : 15	50.15
R16 - C11 : 16	77.14
R16 - C11 : 2	23.40
R16 - C11 : 3	69.80
R16 - C11 : 4	34.47
R16 - C11 : 5	72.05
R16 - C11 : 6	93.74
R16 - C11 : 7	55.44
R16 - C11 : 8	25.91
R16 - C11 : 9	23.72
R16 - C12 : 1	55.47
R16 - C12 : 10	648.98
R16 - C12 : 11	13.17
R16 - C12 : 12	104.30
R16 - C12 : 13	0.00
R16 - C12 : 14	98.79
R16 - C12 : 15	54.84
R16 - C12 : 16	44.46
R16 - C12 : 2	12.59
R16 - C12 : 3	118.20
R16 - C12 : 4	9.59
R16 - C12 : 5	42.31
R16 - C12 : 6	32.47
R16 - C12 : 7	4.60
R16 - C12 : 8	154.97
R16 - C12 : 9	7.30
R16 - C13 : 1	88.51
R16 - C13 : 10	36.94
R16 - C13 : 11	11.28
R16 - C13 : 12	74.21
R16 - C13 : 13	13.24
R16 - C13 : 14	0.00
R16 - C13 : 15	41.28
R16 - C13 : 16	20.74
R16 - C13 : 2	218.29
R16 - C13 : 3	111.68
R16 - C13 : 4	365.66
R16 - C13 : 5	62.34
R16 - C13 : 6	37.73
R16 - C13 : 7	56.43
R16 - C13 : 8	6.05
R16 - C13 : 9	39.34
R16 - C14 : 1	142.19
R16 - C14 : 10	21.30
R16 - C14 : 11	26.81
R16 - C14 : 12	10.40
R16 - C14 : 13	38.00
R16 - C14 : 14	245.56
R16 - C14 : 15	47.16
R16 - C14 : 16	11.57
R16 - C14 : 2	132.59
R16 - C14 : 3	53.09
R16 - C14 : 4	60.99
R16 - C14 : 5	94.64
R16 - C14 : 6	18.46
R16 - C14 : 7	78.11
R16 - C14 : 8	49.87
R16 - C14 : 9	81.72
