ID_REF	VALUE
R13 - C6 : 15	23.33
R13 - C6 : 16	42.22
R13 - C6 : 2	48.83
R13 - C6 : 3	73.58
R13 - C6 : 4	81.96
R13 - C6 : 5	106.17
R13 - C6 : 6	60.61
R13 - C6 : 7	223.28
R13 - C6 : 8	28.97
R13 - C6 : 9	95.64
R13 - C7 : 1	16.95
R13 - C7 : 10	74.10
R13 - C7 : 11	9.55
R13 - C7 : 12	55.09
R13 - C7 : 13	46.72
R13 - C7 : 14	71.23
R13 - C7 : 15	278.19
R13 - C7 : 16	68.41
R13 - C7 : 2	8.49
R13 - C7 : 3	119.42
R13 - C7 : 4	79.83
R13 - C7 : 5	14.59
R13 - C7 : 6	29.65
R13 - C7 : 7	18.57
R13 - C7 : 8	370.45
R13 - C7 : 9	52.53
R13 - C8 : 1	122.69
R13 - C8 : 10	76.09
R13 - C8 : 11	311.02
R13 - C8 : 12	177.58
R13 - C8 : 13	16.34
R13 - C8 : 14	402.23
R13 - C8 : 15	116.82
R13 - C8 : 16	531.56
R13 - C8 : 2	0.00
R13 - C8 : 3	196.34
R13 - C8 : 4	442.32
R13 - C8 : 5	131.36
R13 - C8 : 6	34.25
R13 - C8 : 7	22.80
R13 - C8 : 8	52.88
R13 - C8 : 9	18.56
R13 - C9 : 1	118.31
R13 - C9 : 10	84.30
R13 - C9 : 11	89.08
R13 - C9 : 12	118.17
R13 - C9 : 13	39.79
R13 - C9 : 14	318.62
R13 - C9 : 15	176.39
R13 - C9 : 16	57.91
R13 - C9 : 2	26.64
R13 - C9 : 3	7.93
R13 - C9 : 4	13.46
R13 - C9 : 5	52.15
R13 - C9 : 6	49.00
R13 - C9 : 7	218.47
R13 - C9 : 8	442.02
R13 - C9 : 9	139.57
R14 - C1 : 1	19.21
R14 - C1 : 10	28.61
R14 - C1 : 11	0.00
R14 - C1 : 12	97.29
R14 - C1 : 13	23.20
R14 - C1 : 14	248.13
R14 - C1 : 15	159.96
R14 - C1 : 16	97.36
R14 - C1 : 2	235.44
R14 - C1 : 3	90.52
R14 - C1 : 4	143.52
R14 - C1 : 5	230.61
R14 - C1 : 6	50.78
R14 - C1 : 7	337.59
R14 - C1 : 8	180.76
R14 - C1 : 9	33.67
R14 - C10 : 1	170.73
R14 - C10 : 10	63.46
R14 - C10 : 11	28.11
R14 - C10 : 12	0.00
R14 - C10 : 13	16.30
R14 - C10 : 14	556.57
R14 - C10 : 15	207.38
R14 - C10 : 16	103.67
R14 - C10 : 2	38.14
R14 - C10 : 3	93.53
R14 - C10 : 4	20.04
R14 - C10 : 5	19.30
R14 - C10 : 6	43.83
R14 - C10 : 7	65.76
R14 - C10 : 8	16.79
R14 - C10 : 9	128.16
R14 - C11 : 1	91.38
R14 - C11 : 10	155.24
R14 - C11 : 11	24.72
R14 - C11 : 12	31.71
R14 - C11 : 13	18.80
R14 - C11 : 14	98.37
R14 - C11 : 15	64.60
R14 - C11 : 16	136.42
R14 - C11 : 2	78.55
R14 - C11 : 3	146.00
R14 - C11 : 4	40.15
R14 - C11 : 5	7.96
R14 - C11 : 6	13.48
R14 - C11 : 7	45.00
R14 - C11 : 8	124.79
R14 - C11 : 9	17.52
R14 - C12 : 1	138.51
R14 - C12 : 10	189.54
R14 - C12 : 11	27.26
R14 - C12 : 12	698.66
R14 - C12 : 13	18.35
R14 - C12 : 14	53.67
R14 - C12 : 15	139.63
R14 - C12 : 16	30.67
R14 - C12 : 2	114.62
R14 - C12 : 3	19.76
R14 - C12 : 4	15.22
R14 - C12 : 5	27.94
R14 - C12 : 6	66.62
R14 - C12 : 7	955.13
R14 - C12 : 8	45.65
R14 - C12 : 9	107.43
R14 - C13 : 1	44.79
R14 - C13 : 10	157.93
R14 - C13 : 11	36.31
R14 - C13 : 12	128.02
R14 - C13 : 13	78.06
R14 - C13 : 14	184.95
R14 - C13 : 15	92.83
R14 - C13 : 16	0.00
R14 - C13 : 2	55.02
R14 - C13 : 3	56.84
R14 - C13 : 4	98.01
R14 - C13 : 5	0.00
R14 - C13 : 6	35.42
R14 - C13 : 7	362.00
R14 - C13 : 8	63.58
R14 - C13 : 9	93.58
R14 - C14 : 1	44.04
R14 - C14 : 10	207.17
R14 - C14 : 11	13.44
R14 - C14 : 12	277.61
R14 - C14 : 13	57.79
R14 - C14 : 14	128.57
R14 - C14 : 15	79.33
R14 - C14 : 16	148.17
R14 - C14 : 2	88.45
R14 - C14 : 3	48.29
R14 - C14 : 4	104.76
R14 - C14 : 5	0.00
R14 - C14 : 6	24.80
R14 - C14 : 7	290.63
R14 - C14 : 8	11.20
R14 - C14 : 9	18.82
R14 - C15 : 1	97.67
R14 - C15 : 10	246.58
R14 - C15 : 11	0.00
R14 - C15 : 12	22.27
R14 - C15 : 13	25.00
R14 - C15 : 14	0.00
R14 - C15 : 15	35.77
R14 - C15 : 16	130.01
R14 - C15 : 2	674.45
R14 - C15 : 3	49.78
R14 - C15 : 4	31.18
R14 - C15 : 5	50.28
R14 - C15 : 6	83.92
R14 - C15 : 7	351.53
R14 - C15 : 8	240.47
R14 - C15 : 9	0.00
R14 - C16 : 1	23.52
R14 - C16 : 10	274.36
R14 - C16 : 11	42.47
R14 - C16 : 12	131.77
R14 - C16 : 13	9.09
R14 - C16 : 14	461.73
R14 - C16 : 15	180.23
R14 - C16 : 16	114.30
R14 - C16 : 2	196.62
R14 - C16 : 3	56.70
R14 - C16 : 4	18.07
R14 - C16 : 5	12.22
R14 - C16 : 6	11.47
R14 - C16 : 7	60.88
R14 - C16 : 8	88.03
R14 - C16 : 9	0.00
R14 - C17 : 1	119.44
R14 - C17 : 10	192.29
R14 - C17 : 11	0.00
R14 - C17 : 12	30.84
R14 - C17 : 13	11.95
R14 - C17 : 14	760.79
R14 - C17 : 15	314.39
R14 - C17 : 16	146.23
R14 - C17 : 2	140.03
R14 - C17 : 3	211.51
R14 - C17 : 4	39.57
R14 - C17 : 5	53.73
R14 - C17 : 6	79.83
R14 - C17 : 7	99.08
R14 - C17 : 8	16.66
R14 - C17 : 9	61.83
R14 - C18 : 1	0.00
R14 - C18 : 10	105.00
R14 - C18 : 11	36.14
R14 - C18 : 12	8.04
R14 - C18 : 13	14.17
R14 - C18 : 14	114.07
R14 - C18 : 15	213.84
R14 - C18 : 16	87.50
R14 - C18 : 2	215.08
R14 - C18 : 3	73.29
R14 - C18 : 4	58.71
R14 - C18 : 5	12.02
R14 - C18 : 6	18.19
R14 - C18 : 7	47.87
R14 - C18 : 8	67.90
R14 - C18 : 9	39.34
R14 - C19 : 1	36.35
R14 - C19 : 10	94.99
R14 - C19 : 11	49.89
R14 - C19 : 12	322.29
R14 - C19 : 13	14.63
R14 - C19 : 14	224.30
R14 - C19 : 15	146.95
R14 - C19 : 16	16.78
R14 - C19 : 2	81.66
R14 - C19 : 3	60.03
R14 - C19 : 4	59.44
R14 - C19 : 5	27.68
R14 - C19 : 6	49.64
R14 - C19 : 7	29.44
R14 - C19 : 8	23.27
R14 - C19 : 9	56.18
R14 - C2 : 1	53.26
R14 - C2 : 10	145.17
R14 - C2 : 11	10.44
R14 - C2 : 12	149.25
R14 - C2 : 13	43.01
R14 - C2 : 14	96.60
R14 - C2 : 15	153.84
R14 - C2 : 16	36.21
R14 - C2 : 2	127.28
R14 - C2 : 3	27.21
R14 - C2 : 4	10.96
R14 - C2 : 5	26.77
R14 - C2 : 6	31.00
R14 - C2 : 7	1264.11
R14 - C2 : 8	70.63
R14 - C2 : 9	86.59
R14 - C20 : 1	26.08
R14 - C20 : 10	154.32
R14 - C20 : 11	54.32
R14 - C20 : 12	54.45
R14 - C20 : 13	109.80
R14 - C20 : 14	447.04
R14 - C20 : 15	21.36
R14 - C20 : 16	38.80
R14 - C20 : 2	134.15
R14 - C20 : 3	23.82
R14 - C20 : 4	43.60
R14 - C20 : 5	82.23
R14 - C20 : 6	16.90
R14 - C20 : 7	28.22
R14 - C20 : 8	149.47
R14 - C20 : 9	93.24
R14 - C21 : 1	210.12
R14 - C21 : 10	12.57
R14 - C21 : 11	33.53
R14 - C21 : 12	458.60
R14 - C21 : 13	0.00
R14 - C21 : 14	100.02
R14 - C21 : 15	35.19
R14 - C21 : 16	113.49
R14 - C21 : 2	153.25
R14 - C21 : 3	57.60
R14 - C21 : 4	89.78
R14 - C21 : 5	39.15
R14 - C21 : 6	76.85
R14 - C21 : 7	98.14
R14 - C21 : 8	39.65
R14 - C21 : 9	23.72
R14 - C22 : 1	117.71
R14 - C22 : 10	33.21
R14 - C22 : 11	87.70
R14 - C22 : 12	30.75
R14 - C22 : 13	43.27
R14 - C22 : 14	196.27
R14 - C22 : 15	51.82
R14 - C22 : 16	36.96
R14 - C22 : 2	260.74
R14 - C22 : 3	109.38
R14 - C22 : 4	29.85
R14 - C22 : 5	22.33
R14 - C22 : 6	12.73
R14 - C22 : 7	39.39
R14 - C22 : 8	0.00
R14 - C22 : 9	21.39
R14 - C23 : 1	36.17
R14 - C23 : 10	359.00
R14 - C23 : 11	37.00
R14 - C23 : 12	119.30
R14 - C23 : 13	24.11
R14 - C23 : 14	9.64
R14 - C23 : 15	57.16
R14 - C23 : 16	52.82
R14 - C23 : 2	123.88
R14 - C23 : 3	85.97
R14 - C23 : 4	90.65
R14 - C23 : 5	0.00
R14 - C23 : 6	24.68
R14 - C23 : 7	58.76
R14 - C23 : 8	108.43
R14 - C23 : 9	88.99
R14 - C24 : 1	34.96
R14 - C24 : 10	128.96
R14 - C24 : 11	125.56
R14 - C24 : 12	8.66
R14 - C24 : 13	55.49
R14 - C24 : 14	93.66
R14 - C24 : 15	65.54
R14 - C24 : 16	11.69
R14 - C24 : 2	83.20
R14 - C24 : 3	47.05
R14 - C24 : 4	97.24
R14 - C24 : 5	100.08
R14 - C24 : 6	38.44
R14 - C24 : 7	69.09
R14 - C24 : 8	31.63
R14 - C24 : 9	63.25
R14 - C3 : 1	84.31
R14 - C3 : 10	41.73
R14 - C3 : 11	26.25
R14 - C3 : 12	74.72
R14 - C3 : 13	9.35
R14 - C3 : 14	99.14
R14 - C3 : 15	23.17
R14 - C3 : 16	59.20
R14 - C3 : 2	122.88
R14 - C3 : 3	100.16
R14 - C3 : 4	61.90
R14 - C3 : 5	130.67
R14 - C3 : 6	0.00
R14 - C3 : 7	188.44
R14 - C3 : 8	79.51
R14 - C3 : 9	82.66
R14 - C4 : 1	361.43
R14 - C4 : 10	37.65
R14 - C4 : 11	42.98
R14 - C4 : 12	52.03
R14 - C4 : 13	12.30
R14 - C4 : 14	288.57
R14 - C4 : 15	0.00
R14 - C4 : 16	170.17
R14 - C4 : 2	206.92
R14 - C4 : 3	398.41
R14 - C4 : 4	170.52
R14 - C4 : 5	181.57
R14 - C4 : 6	79.82
R14 - C4 : 7	211.40
R14 - C4 : 8	22.67
R14 - C4 : 9	195.75
R14 - C5 : 1	40.76
R14 - C5 : 10	65.54
R14 - C5 : 11	35.54
R14 - C5 : 12	75.74
R14 - C5 : 13	24.40
R14 - C5 : 14	87.31
R14 - C5 : 15	187.78
R14 - C5 : 16	82.46
R14 - C5 : 2	77.42
R14 - C5 : 3	117.76
R14 - C5 : 4	52.43
R14 - C5 : 5	90.56
R14 - C5 : 6	24.01
R14 - C5 : 7	512.25
R14 - C5 : 8	148.40
R14 - C5 : 9	183.67
R14 - C6 : 1	68.51
R14 - C6 : 10	94.48
R14 - C6 : 11	25.97
R14 - C6 : 12	59.74
R14 - C6 : 13	32.74
R14 - C6 : 14	139.79
R14 - C6 : 15	21.69
R14 - C6 : 16	185.89
R14 - C6 : 2	80.10
R14 - C6 : 3	133.18
R14 - C6 : 4	33.00
R14 - C6 : 5	17.59
R14 - C6 : 6	31.19
R14 - C6 : 7	68.01
R14 - C6 : 8	69.77
R14 - C6 : 9	34.44
R14 - C7 : 1	17.95
R14 - C7 : 10	88.42
R14 - C7 : 11	40.26
R14 - C7 : 12	90.91
R14 - C7 : 13	12.66
R14 - C7 : 14	109.70
R14 - C7 : 15	64.16
R14 - C7 : 16	144.16
R14 - C7 : 2	33.64
R14 - C7 : 3	413.73
R14 - C7 : 4	17.77
R14 - C7 : 5	68.15
R14 - C7 : 6	21.85
R14 - C7 : 7	47.29
R14 - C7 : 8	0.00
R14 - C7 : 9	26.59
R14 - C8 : 1	112.51
R14 - C8 : 10	72.62
R14 - C8 : 11	8.87
R14 - C8 : 12	27.93
R14 - C8 : 13	32.91
R14 - C8 : 14	187.95
R14 - C8 : 15	56.94
R14 - C8 : 16	84.02
R14 - C8 : 2	157.42
R14 - C8 : 3	158.91
R14 - C8 : 4	53.29
R14 - C8 : 5	19.56
R14 - C8 : 6	12.76
R14 - C8 : 7	84.58
R14 - C8 : 8	0.00
R14 - C8 : 9	13.81
R14 - C9 : 1	131.32
R14 - C9 : 10	73.84
R14 - C9 : 11	44.21
R14 - C9 : 12	336.80
R14 - C9 : 13	0.00
R14 - C9 : 14	57.44
R14 - C9 : 15	13.84
R14 - C9 : 16	101.82
R14 - C9 : 2	100.62
R14 - C9 : 3	168.88
R14 - C9 : 4	88.34
R14 - C9 : 5	299.40
R14 - C9 : 6	22.12
R14 - C9 : 7	116.02
R14 - C9 : 8	64.31
R14 - C9 : 9	9.86
R15 - C1 : 1	43.22
R15 - C1 : 10	58.64
R15 - C1 : 11	66.32
R15 - C1 : 12	28.56
R15 - C1 : 13	23.56
R15 - C1 : 14	356.41
R15 - C1 : 15	54.22
R15 - C1 : 16	34.55
R15 - C1 : 2	76.26
R15 - C1 : 3	467.42
R15 - C1 : 4	97.23
R15 - C1 : 5	242.03
R15 - C1 : 6	22.60
R15 - C1 : 7	363.74
R15 - C1 : 8	72.13
R15 - C1 : 9	40.62
R15 - C10 : 1	139.62
R15 - C10 : 10	113.69
R15 - C10 : 11	66.29
R15 - C10 : 12	31.69
R15 - C10 : 13	0.00
R15 - C10 : 14	14.60
R15 - C10 : 15	137.68
R15 - C10 : 16	37.75
R15 - C10 : 2	53.15
R15 - C10 : 3	56.97
R15 - C10 : 4	89.57
R15 - C10 : 5	37.30
R15 - C10 : 6	134.94
R15 - C10 : 7	106.97
R15 - C10 : 8	98.04
R15 - C10 : 9	99.92
R15 - C11 : 1	545.20
R15 - C11 : 10	23.81
R15 - C11 : 11	32.38
R15 - C11 : 12	194.93
R15 - C11 : 13	57.74
R15 - C11 : 14	170.21
R15 - C11 : 15	63.37
R15 - C11 : 16	22.42
R15 - C11 : 2	141.30
R15 - C11 : 3	440.62
R15 - C11 : 4	81.62
R15 - C11 : 5	38.57
R15 - C11 : 6	49.28
R15 - C11 : 7	112.85
R15 - C11 : 8	128.25
R15 - C11 : 9	43.56
R15 - C12 : 1	20.70
R15 - C12 : 10	123.67
R15 - C12 : 11	31.08
R15 - C12 : 12	68.23
R15 - C12 : 13	40.43
R15 - C12 : 14	106.31
R15 - C12 : 15	122.47
R15 - C12 : 16	66.20
R15 - C12 : 2	10.81
R15 - C12 : 3	116.99
R15 - C12 : 4	190.41
R15 - C12 : 5	375.85
R15 - C12 : 6	45.93
R15 - C12 : 7	107.05
R15 - C12 : 8	10.31
R15 - C12 : 9	32.88
R15 - C13 : 1	30.43
R15 - C13 : 10	28.37
R15 - C13 : 11	23.32
R15 - C13 : 12	68.67
R15 - C13 : 13	37.00
R15 - C13 : 14	79.30
R15 - C13 : 15	51.49
R15 - C13 : 16	78.33
R15 - C13 : 2	420.10
R15 - C13 : 3	53.60
R15 - C13 : 4	38.58
R15 - C13 : 5	25.21
R15 - C13 : 6	35.21
R15 - C13 : 7	139.57
R15 - C13 : 8	244.77
R15 - C13 : 9	73.65
R15 - C14 : 1	50.28
R15 - C14 : 10	128.39
R15 - C14 : 11	19.15
R15 - C14 : 12	26.48
R15 - C14 : 13	44.37
R15 - C14 : 14	98.48
R15 - C14 : 15	238.36
R15 - C14 : 16	124.02
R15 - C14 : 2	174.20
R15 - C14 : 3	199.47
R15 - C14 : 4	254.45
R15 - C14 : 5	63.79
R15 - C14 : 6	52.09
R15 - C14 : 7	92.69
R15 - C14 : 8	135.42
R15 - C14 : 9	24.11
R15 - C15 : 1	389.25
R15 - C15 : 10	32.68
R15 - C15 : 11	26.03
R15 - C15 : 12	183.63
R15 - C15 : 13	17.56
R15 - C15 : 14	131.65
R15 - C15 : 15	30.20
R15 - C15 : 16	38.11
R15 - C15 : 2	41.35
R15 - C15 : 3	48.44
R15 - C15 : 4	62.78
R15 - C15 : 5	21.76
R15 - C15 : 6	0.00
R15 - C15 : 7	26.44
R15 - C15 : 8	16.46
R15 - C15 : 9	7.32
R15 - C16 : 1	57.89
R15 - C16 : 10	70.11
R15 - C16 : 11	19.32
R15 - C16 : 12	29.48
R15 - C16 : 13	50.55
R15 - C16 : 14	233.16
R15 - C16 : 15	1328.41
R15 - C16 : 16	710.82
R15 - C16 : 2	330.37
R15 - C16 : 3	31.90
R15 - C16 : 4	12.09
R15 - C16 : 5	61.03
R15 - C16 : 6	11.72
R15 - C16 : 7	76.37
R15 - C16 : 8	260.56
R15 - C16 : 9	383.51
R15 - C17 : 1	33.65
R15 - C17 : 10	20.71
R15 - C17 : 11	55.93
R15 - C17 : 12	23.70
R15 - C17 : 13	12.59
R15 - C17 : 14	108.86
R15 - C17 : 15	157.17
R15 - C17 : 16	60.91
R15 - C17 : 2	137.94
R15 - C17 : 3	207.35
R15 - C17 : 4	49.82
R15 - C17 : 5	30.58
R15 - C17 : 6	18.86
R15 - C17 : 7	8.32
R15 - C17 : 8	145.87
R15 - C17 : 9	46.60
R15 - C18 : 1	33.16
R15 - C18 : 10	24.93
R15 - C18 : 11	23.81
R15 - C18 : 12	33.56
R15 - C18 : 13	19.79
R15 - C18 : 14	166.73
R15 - C18 : 15	227.57
R15 - C18 : 16	63.47
R15 - C18 : 2	108.25
R15 - C18 : 3	0.00
R15 - C18 : 4	22.98
R15 - C18 : 5	23.69
R15 - C18 : 6	17.68
R15 - C18 : 7	142.20
R15 - C18 : 8	38.78
R15 - C18 : 9	13.55
R15 - C19 : 1	25.62
R15 - C19 : 10	60.80
R15 - C19 : 11	20.76
R15 - C19 : 12	326.97
R15 - C19 : 13	18.80
R15 - C19 : 14	207.17
R15 - C19 : 15	26.91
R15 - C19 : 16	41.52
R15 - C19 : 2	310.22
R15 - C19 : 3	157.69
R15 - C19 : 4	120.37
R15 - C19 : 5	76.18
R15 - C19 : 6	26.70
R15 - C19 : 7	53.10
R15 - C19 : 8	0.00
R15 - C19 : 9	27.66
R15 - C2 : 1	364.86
R15 - C2 : 10	48.76
R15 - C2 : 11	0.00
R15 - C2 : 12	592.97
R15 - C2 : 13	45.32
R15 - C2 : 14	1348.95
R15 - C2 : 15	65.63
R15 - C2 : 16	59.98
R15 - C2 : 2	20.12
R15 - C2 : 3	755.42
R15 - C2 : 4	34.13
R15 - C2 : 5	171.88
R15 - C2 : 6	34.91
R15 - C2 : 7	240.05
R15 - C2 : 8	122.06
R15 - C2 : 9	16.73
R15 - C20 : 1	59.52
R15 - C20 : 10	46.20
R15 - C20 : 11	24.50
R15 - C20 : 12	200.45
R15 - C20 : 13	18.88
R15 - C20 : 14	28.22
R15 - C20 : 15	187.16
R15 - C20 : 16	81.57
R15 - C20 : 2	88.65
R15 - C20 : 3	196.46
R15 - C20 : 4	701.57
R15 - C20 : 5	65.53
R15 - C20 : 6	37.01
R15 - C20 : 7	144.42
R15 - C20 : 8	0.00
R15 - C20 : 9	29.88
R15 - C21 : 1	43.87
R15 - C21 : 10	60.68
R15 - C21 : 11	79.38
R15 - C21 : 12	17.26
R15 - C21 : 13	67.46
R15 - C21 : 14	216.02
R15 - C21 : 15	17.61
R15 - C21 : 16	94.60
R15 - C21 : 2	28.87
R15 - C21 : 3	10.61
R15 - C21 : 4	126.59
R15 - C21 : 5	22.68
R15 - C21 : 6	14.72
R15 - C21 : 7	180.11
R15 - C21 : 8	29.80
R15 - C21 : 9	32.01
R15 - C22 : 1	45.15
R15 - C22 : 10	246.31
R15 - C22 : 11	34.63
R15 - C22 : 12	35.34
R15 - C22 : 13	39.03
R15 - C22 : 14	110.36
R15 - C22 : 15	146.35
R15 - C22 : 16	45.34
R15 - C22 : 2	27.58
R15 - C22 : 3	98.59
R15 - C22 : 4	132.87
R15 - C22 : 5	69.81
R15 - C22 : 6	51.57
R15 - C22 : 7	102.75
R15 - C22 : 8	196.91
R15 - C22 : 9	18.15
R15 - C23 : 1	189.56
R15 - C23 : 10	117.66
R15 - C23 : 11	0.00
R15 - C23 : 12	101.70
R15 - C23 : 13	37.03
R15 - C23 : 14	823.83
R15 - C23 : 15	74.95
R15 - C23 : 16	0.00
R15 - C23 : 2	104.48
R15 - C23 : 3	165.50
R15 - C23 : 4	62.15
R15 - C23 : 5	76.88
R15 - C23 : 6	81.03
R15 - C23 : 7	42.87
R15 - C23 : 8	84.81
R15 - C23 : 9	11.39
R15 - C24 : 1	78.80
R15 - C24 : 10	81.67
R15 - C24 : 11	48.36
R15 - C24 : 12	16.64
R15 - C24 : 13	28.47
R15 - C24 : 14	317.92
R15 - C24 : 15	78.28
R15 - C24 : 16	43.66
R15 - C24 : 2	0.00
R15 - C24 : 3	118.16
R15 - C24 : 4	48.84
R15 - C24 : 5	24.71
R15 - C24 : 6	20.84
R15 - C24 : 7	80.75
R15 - C24 : 8	13.58
R15 - C24 : 9	0.00
R15 - C3 : 1	139.25
R15 - C3 : 10	31.08
R15 - C3 : 11	50.32
R15 - C3 : 12	547.80
R15 - C3 : 13	67.16
R15 - C3 : 14	157.32
R15 - C3 : 15	807.74
R15 - C3 : 16	36.09
R15 - C3 : 2	142.00
R15 - C3 : 3	148.70
R15 - C3 : 4	228.43
R15 - C3 : 5	98.57
R15 - C3 : 6	0.00
R15 - C3 : 7	121.98
R15 - C3 : 8	55.10
R15 - C3 : 9	374.38
R15 - C4 : 1	122.63
R15 - C4 : 10	122.23
R15 - C4 : 11	0.00
R15 - C4 : 12	133.05
R15 - C4 : 13	0.00
R15 - C4 : 14	372.28
R15 - C4 : 15	19.41
R15 - C4 : 16	105.33
R15 - C4 : 2	165.30
R15 - C4 : 3	55.25
R15 - C4 : 4	110.02
R15 - C4 : 5	22.03
R15 - C4 : 6	158.50
R15 - C4 : 7	287.90
R15 - C4 : 8	20.15
R15 - C4 : 9	67.05
R15 - C5 : 1	306.53
R15 - C5 : 10	290.49
R15 - C5 : 11	20.28
R15 - C5 : 12	34.29
R15 - C5 : 13	93.42
R15 - C5 : 14	120.41
R15 - C5 : 15	153.81
R15 - C5 : 16	31.90
R15 - C5 : 2	87.64
R15 - C5 : 3	206.81
R15 - C5 : 4	13.26
R15 - C5 : 5	96.05
R15 - C5 : 6	0.00
R15 - C5 : 7	210.36
R15 - C5 : 8	358.40
R15 - C5 : 9	26.07
R15 - C6 : 1	108.23
R15 - C6 : 10	66.58
R15 - C6 : 11	21.89
R15 - C6 : 12	74.50
R15 - C6 : 13	14.91
R15 - C6 : 14	57.41
R15 - C6 : 15	44.96
R15 - C6 : 16	66.62
R15 - C6 : 2	126.65
R15 - C6 : 3	92.48
R15 - C6 : 4	25.51
R15 - C6 : 5	261.88
R15 - C6 : 6	70.60
R15 - C6 : 7	233.94
R15 - C6 : 8	200.50
R15 - C6 : 9	19.14
R15 - C7 : 1	167.67
R15 - C7 : 10	118.55
R15 - C7 : 11	20.81
R15 - C7 : 12	43.41
R15 - C7 : 13	37.30
R15 - C7 : 14	38.56
R15 - C7 : 15	55.75
R15 - C7 : 16	69.04
R15 - C7 : 2	14.07
R15 - C7 : 3	159.91
R15 - C7 : 4	71.93
R15 - C7 : 5	33.18
R15 - C7 : 6	27.54
R15 - C7 : 7	167.58
R15 - C7 : 8	113.12
R15 - C7 : 9	26.70
R15 - C8 : 1	63.13
R15 - C8 : 10	30.52
R15 - C8 : 11	56.80
R15 - C8 : 12	54.37
R15 - C8 : 13	64.55
R15 - C8 : 14	14.64
R15 - C8 : 15	68.39
R15 - C8 : 16	80.55
R15 - C8 : 2	74.97
R15 - C8 : 3	226.02
R15 - C8 : 4	137.95
R15 - C8 : 5	25.28
R15 - C8 : 6	31.85
R15 - C8 : 7	186.31
R15 - C8 : 8	213.91
R15 - C8 : 9	223.94
R15 - C9 : 1	38.62
R15 - C9 : 10	49.84
R15 - C9 : 11	0.00
R15 - C9 : 12	0.00
R15 - C9 : 13	26.19
R15 - C9 : 14	104.84
R15 - C9 : 15	22.53
R15 - C9 : 16	47.02
R15 - C9 : 2	56.34
R15 - C9 : 3	54.25
R15 - C9 : 4	98.79
R15 - C9 : 5	58.12
R15 - C9 : 6	56.85
R15 - C9 : 7	232.74
R15 - C9 : 8	44.87
R15 - C9 : 9	18.72
R16 - C1 : 1	110.88
R16 - C1 : 10	40.72
R16 - C1 : 11	26.68
R16 - C1 : 12	95.03
R16 - C1 : 13	50.92
R16 - C1 : 14	0.00
R16 - C1 : 15	16.24
R16 - C1 : 16	34.70
R16 - C1 : 2	113.92
R16 - C1 : 3	435.51
R16 - C1 : 4	97.31
R16 - C1 : 5	267.08
R16 - C1 : 6	49.04
R16 - C1 : 7	140.56
R16 - C1 : 8	10.29
R16 - C1 : 9	0.00
R16 - C10 : 1	181.55
R16 - C10 : 10	44.96
R16 - C10 : 11	31.51
R16 - C10 : 12	12.41
R16 - C10 : 13	49.12
R16 - C10 : 14	99.78
R16 - C10 : 15	0.00
R16 - C10 : 16	25.22
R16 - C10 : 2	9.58
R16 - C10 : 3	98.02
R16 - C10 : 4	45.60
R16 - C10 : 5	43.60
R16 - C10 : 6	0.00
R16 - C10 : 7	80.01
R16 - C10 : 8	54.78
R16 - C10 : 9	35.92
R16 - C11 : 1	101.07
R16 - C11 : 10	488.20
R16 - C11 : 11	23.63
R16 - C11 : 12	63.32
R16 - C11 : 13	99.65
R16 - C11 : 14	41.07
R16 - C11 : 15	66.12
R16 - C11 : 16	92.50
R16 - C11 : 2	31.50
R16 - C11 : 3	53.20
R16 - C11 : 4	30.74
R16 - C11 : 5	98.11
R16 - C11 : 6	154.24
R16 - C11 : 7	80.28
R16 - C11 : 8	20.00
R16 - C11 : 9	33.63
R16 - C12 : 1	58.36
R16 - C12 : 10	597.51
R16 - C12 : 11	28.14
R16 - C12 : 12	164.93
R16 - C12 : 13	7.48
R16 - C12 : 14	161.10
R16 - C12 : 15	79.49
R16 - C12 : 16	122.72
R16 - C12 : 2	11.53
R16 - C12 : 3	115.81
R16 - C12 : 4	0.00
R16 - C12 : 5	38.71
R16 - C12 : 6	28.68
R16 - C12 : 7	7.35
R16 - C12 : 8	225.86
R16 - C12 : 9	9.16
R16 - C13 : 1	71.37
R16 - C13 : 10	90.73
R16 - C13 : 11	15.82
R16 - C13 : 12	95.37
R16 - C13 : 13	16.30
R16 - C13 : 14	0.00
R16 - C13 : 15	63.72
R16 - C13 : 16	52.28
R16 - C13 : 2	370.00
R16 - C13 : 3	140.08
R16 - C13 : 4	131.44
R16 - C13 : 5	81.95
R16 - C13 : 6	31.92
R16 - C13 : 7	70.10
R16 - C13 : 8	0.00
R16 - C13 : 9	68.73
R16 - C14 : 1	160.70
R16 - C14 : 10	25.04
R16 - C14 : 11	36.33
R16 - C14 : 12	29.22
R16 - C14 : 13	26.65
R16 - C14 : 14	445.99
R16 - C14 : 15	62.85
R16 - C14 : 16	23.00
R16 - C14 : 2	153.64
R16 - C14 : 3	56.08
R16 - C14 : 4	57.12
R16 - C14 : 5	66.94
R16 - C14 : 6	18.88
R16 - C14 : 7	92.34
R16 - C14 : 8	65.97
R16 - C14 : 9	98.64
R16 - C15 : 1	24.68
R16 - C15 : 10	96.18
R16 - C15 : 11	19.22
R16 - C15 : 12	78.81
R16 - C15 : 13	25.34
R16 - C15 : 14	38.29
R16 - C15 : 15	100.68
R16 - C15 : 16	30.64
R16 - C15 : 2	91.90
R16 - C15 : 3	34.49
