ID_REF	VALUE
R13 - C6 : 13	14.44
R13 - C6 : 14	67.00
R13 - C6 : 15	7.44
R13 - C6 : 16	13.00
R13 - C6 : 2	19.86
R13 - C6 : 3	42.34
R13 - C6 : 4	66.00
R13 - C6 : 5	397.41
R13 - C6 : 6	15.45
R13 - C6 : 7	106.78
R13 - C6 : 8	16.38
R13 - C6 : 9	49.75
R13 - C7 : 1	8.45
R13 - C7 : 10	27.40
R13 - C7 : 11	6.12
R13 - C7 : 12	61.69
R13 - C7 : 13	20.97
R13 - C7 : 14	72.41
R13 - C7 : 15	291.90
R13 - C7 : 16	21.77
R13 - C7 : 2	9.29
R13 - C7 : 3	101.69
R13 - C7 : 4	91.43
R13 - C7 : 5	10.42
R13 - C7 : 6	21.78
R13 - C7 : 7	9.52
R13 - C7 : 8	306.95
R13 - C7 : 9	21.04
R13 - C8 : 1	99.62
R13 - C8 : 10	57.00
R13 - C8 : 11	314.12
R13 - C8 : 12	99.19
R13 - C8 : 13	0.00
R13 - C8 : 14	154.15
R13 - C8 : 15	71.23
R13 - C8 : 16	316.28
R13 - C8 : 2	5.85
R13 - C8 : 3	130.55
R13 - C8 : 4	201.82
R13 - C8 : 5	69.14
R13 - C8 : 6	29.96
R13 - C8 : 7	17.97
R13 - C8 : 8	42.60
R13 - C8 : 9	9.12
R13 - C9 : 1	72.04
R13 - C9 : 10	84.63
R13 - C9 : 11	56.08
R13 - C9 : 12	49.10
R13 - C9 : 13	6.65
R13 - C9 : 14	146.26
R13 - C9 : 15	122.33
R13 - C9 : 16	55.67
R13 - C9 : 2	13.90
R13 - C9 : 3	6.11
R13 - C9 : 4	15.36
R13 - C9 : 5	87.97
R13 - C9 : 6	20.70
R13 - C9 : 7	207.94
R13 - C9 : 8	300.13
R13 - C9 : 9	72.38
R14 - C1 : 1	10.42
R14 - C1 : 10	15.18
R14 - C1 : 11	0.00
R14 - C1 : 12	31.46
R14 - C1 : 13	2.87
R14 - C1 : 14	79.54
R14 - C1 : 15	28.89
R14 - C1 : 16	34.51
R14 - C1 : 2	17.61
R14 - C1 : 3	47.10
R14 - C1 : 4	462.63
R14 - C1 : 5	79.27
R14 - C1 : 6	8.38
R14 - C1 : 7	62.91
R14 - C1 : 8	67.94
R14 - C1 : 9	11.40
R14 - C10 : 1	172.61
R14 - C10 : 10	41.52
R14 - C10 : 11	6.42
R14 - C10 : 12	0.00
R14 - C10 : 13	6.76
R14 - C10 : 14	87.13
R14 - C10 : 15	98.28
R14 - C10 : 16	48.58
R14 - C10 : 2	27.67
R14 - C10 : 3	70.98
R14 - C10 : 4	9.00
R14 - C10 : 5	15.38
R14 - C10 : 6	37.98
R14 - C10 : 7	39.27
R14 - C10 : 8	21.06
R14 - C10 : 9	65.96
R14 - C11 : 1	64.97
R14 - C11 : 10	115.22
R14 - C11 : 11	11.05
R14 - C11 : 12	7.48
R14 - C11 : 13	6.88
R14 - C11 : 14	66.42
R14 - C11 : 15	17.20
R14 - C11 : 16	99.31
R14 - C11 : 2	28.47
R14 - C11 : 3	86.15
R14 - C11 : 4	23.69
R14 - C11 : 5	2.99
R14 - C11 : 6	6.58
R14 - C11 : 7	18.36
R14 - C11 : 8	74.52
R14 - C11 : 9	10.46
R14 - C12 : 1	52.70
R14 - C12 : 10	104.05
R14 - C12 : 11	15.30
R14 - C12 : 12	169.12
R14 - C12 : 13	10.98
R14 - C12 : 14	30.01
R14 - C12 : 15	40.72
R14 - C12 : 16	1.82
R14 - C12 : 2	63.63
R14 - C12 : 3	27.13
R14 - C12 : 4	20.87
R14 - C12 : 5	28.11
R14 - C12 : 6	16.68
R14 - C12 : 7	1197.59
R14 - C12 : 8	142.69
R14 - C12 : 9	40.05
R14 - C13 : 1	68.49
R14 - C13 : 10	73.57
R14 - C13 : 11	7.91
R14 - C13 : 12	132.07
R14 - C13 : 13	32.19
R14 - C13 : 14	43.40
R14 - C13 : 15	22.92
R14 - C13 : 16	0.00
R14 - C13 : 2	52.17
R14 - C13 : 3	43.69
R14 - C13 : 4	90.84
R14 - C13 : 5	3.04
R14 - C13 : 6	17.06
R14 - C13 : 7	150.02
R14 - C13 : 8	202.31
R14 - C13 : 9	68.92
R14 - C14 : 1	127.74
R14 - C14 : 10	113.17
R14 - C14 : 11	4.01
R14 - C14 : 12	132.42
R14 - C14 : 13	13.63
R14 - C14 : 14	79.28
R14 - C14 : 15	38.55
R14 - C14 : 16	63.54
R14 - C14 : 2	60.86
R14 - C14 : 3	41.87
R14 - C14 : 4	66.38
R14 - C14 : 5	0.00
R14 - C14 : 6	13.92
R14 - C14 : 7	151.89
R14 - C14 : 8	6.11
R14 - C14 : 9	9.37
R14 - C15 : 1	119.39
R14 - C15 : 10	151.15
R14 - C15 : 11	3.42
R14 - C15 : 12	16.28
R14 - C15 : 13	10.66
R14 - C15 : 14	0.00
R14 - C15 : 15	21.75
R14 - C15 : 16	31.29
R14 - C15 : 2	228.79
R14 - C15 : 3	12.46
R14 - C15 : 4	35.19
R14 - C15 : 5	34.45
R14 - C15 : 6	58.76
R14 - C15 : 7	131.84
R14 - C15 : 8	376.96
R14 - C15 : 9	0.00
R14 - C16 : 1	12.12
R14 - C16 : 10	298.73
R14 - C16 : 11	16.94
R14 - C16 : 12	46.83
R14 - C16 : 13	7.50
R14 - C16 : 14	49.32
R14 - C16 : 15	43.24
R14 - C16 : 16	36.41
R14 - C16 : 2	139.65
R14 - C16 : 3	54.85
R14 - C16 : 4	9.01
R14 - C16 : 5	7.22
R14 - C16 : 6	10.88
R14 - C16 : 7	54.70
R14 - C16 : 8	76.47
R14 - C16 : 9	0.00
R14 - C17 : 1	55.84
R14 - C17 : 10	97.84
R14 - C17 : 11	1.99
R14 - C17 : 12	26.54
R14 - C17 : 13	9.42
R14 - C17 : 14	302.84
R14 - C17 : 15	101.60
R14 - C17 : 16	59.04
R14 - C17 : 2	109.50
R14 - C17 : 3	153.87
R14 - C17 : 4	31.25
R14 - C17 : 5	19.73
R14 - C17 : 6	64.43
R14 - C17 : 7	73.38
R14 - C17 : 8	18.39
R14 - C17 : 9	79.43
R14 - C18 : 1	0.00
R14 - C18 : 10	96.29
R14 - C18 : 11	32.28
R14 - C18 : 12	3.38
R14 - C18 : 13	6.38
R14 - C18 : 14	70.84
R14 - C18 : 15	290.96
R14 - C18 : 16	29.85
R14 - C18 : 2	151.85
R14 - C18 : 3	22.09
R14 - C18 : 4	41.03
R14 - C18 : 5	13.81
R14 - C18 : 6	22.71
R14 - C18 : 7	36.25
R14 - C18 : 8	13.27
R14 - C18 : 9	41.03
R14 - C19 : 1	3.82
R14 - C19 : 10	53.84
R14 - C19 : 11	38.16
R14 - C19 : 12	461.48
R14 - C19 : 13	6.61
R14 - C19 : 14	119.87
R14 - C19 : 15	67.46
R14 - C19 : 16	5.55
R14 - C19 : 2	73.57
R14 - C19 : 3	91.44
R14 - C19 : 4	45.74
R14 - C19 : 5	7.58
R14 - C19 : 6	63.31
R14 - C19 : 7	25.47
R14 - C19 : 8	52.31
R14 - C19 : 9	37.86
R14 - C2 : 1	36.81
R14 - C2 : 10	63.83
R14 - C2 : 11	4.62
R14 - C2 : 12	95.73
R14 - C2 : 13	6.47
R14 - C2 : 14	66.20
R14 - C2 : 15	58.31
R14 - C2 : 16	8.62
R14 - C2 : 2	30.65
R14 - C2 : 3	11.39
R14 - C2 : 4	2.51
R14 - C2 : 5	2.66
R14 - C2 : 6	18.15
R14 - C2 : 7	537.59
R14 - C2 : 8	38.83
R14 - C2 : 9	74.28
R14 - C20 : 1	2.27
R14 - C20 : 10	129.68
R14 - C20 : 11	36.02
R14 - C20 : 12	52.27
R14 - C20 : 13	54.98
R14 - C20 : 14	2870.59
R14 - C20 : 15	32.93
R14 - C20 : 16	11.83
R14 - C20 : 2	56.32
R14 - C20 : 3	11.60
R14 - C20 : 4	43.22
R14 - C20 : 5	32.14
R14 - C20 : 6	16.23
R14 - C20 : 7	31.77
R14 - C20 : 8	183.97
R14 - C20 : 9	46.30
R14 - C21 : 1	245.66
R14 - C21 : 10	9.71
R14 - C21 : 11	20.90
R14 - C21 : 12	133.14
R14 - C21 : 13	0.00
R14 - C21 : 14	50.72
R14 - C21 : 15	8.00
R14 - C21 : 16	19.57
R14 - C21 : 2	155.86
R14 - C21 : 3	72.15
R14 - C21 : 4	301.15
R14 - C21 : 5	15.03
R14 - C21 : 6	46.74
R14 - C21 : 7	74.32
R14 - C21 : 8	23.21
R14 - C21 : 9	28.14
R14 - C22 : 1	54.04
R14 - C22 : 10	20.51
R14 - C22 : 11	39.25
R14 - C22 : 12	17.56
R14 - C22 : 13	21.46
R14 - C22 : 14	69.84
R14 - C22 : 15	44.06
R14 - C22 : 16	7.62
R14 - C22 : 2	132.82
R14 - C22 : 3	64.30
R14 - C22 : 4	23.48
R14 - C22 : 5	14.03
R14 - C22 : 6	11.39
R14 - C22 : 7	34.08
R14 - C22 : 8	3.47
R14 - C22 : 9	15.05
R14 - C23 : 1	4.34
R14 - C23 : 10	291.06
R14 - C23 : 11	26.86
R14 - C23 : 12	60.50
R14 - C23 : 13	12.86
R14 - C23 : 14	17.50
R14 - C23 : 15	49.99
R14 - C23 : 16	29.09
R14 - C23 : 2	105.45
R14 - C23 : 3	47.99
R14 - C23 : 4	59.56
R14 - C23 : 5	7.25
R14 - C23 : 6	14.97
R14 - C23 : 7	80.74
R14 - C23 : 8	70.71
R14 - C23 : 9	67.69
R14 - C24 : 1	13.57
R14 - C24 : 10	163.24
R14 - C24 : 11	191.44
R14 - C24 : 12	5.07
R14 - C24 : 13	20.08
R14 - C24 : 14	37.75
R14 - C24 : 15	48.73
R14 - C24 : 16	0.00
R14 - C24 : 2	60.24
R14 - C24 : 3	38.46
R14 - C24 : 4	114.71
R14 - C24 : 5	53.57
R14 - C24 : 6	15.14
R14 - C24 : 7	62.39
R14 - C24 : 8	46.21
R14 - C24 : 9	19.29
R14 - C3 : 1	39.67
R14 - C3 : 10	2.87
R14 - C3 : 11	15.20
R14 - C3 : 12	26.73
R14 - C3 : 13	0.00
R14 - C3 : 14	25.51
R14 - C3 : 15	9.12
R14 - C3 : 16	12.32
R14 - C3 : 2	53.61
R14 - C3 : 3	64.99
R14 - C3 : 4	18.66
R14 - C3 : 5	37.11
R14 - C3 : 6	0.00
R14 - C3 : 7	40.42
R14 - C3 : 8	23.34
R14 - C3 : 9	35.42
R14 - C4 : 1	136.84
R14 - C4 : 10	7.22
R14 - C4 : 11	41.34
R14 - C4 : 12	40.94
R14 - C4 : 13	3.91
R14 - C4 : 14	243.34
R14 - C4 : 15	0.00
R14 - C4 : 16	39.22
R14 - C4 : 2	112.62
R14 - C4 : 3	277.44
R14 - C4 : 4	48.49
R14 - C4 : 5	54.84
R14 - C4 : 6	55.51
R14 - C4 : 7	126.24
R14 - C4 : 8	32.01
R14 - C4 : 9	72.00
R14 - C5 : 1	23.68
R14 - C5 : 10	29.61
R14 - C5 : 11	39.27
R14 - C5 : 12	59.31
R14 - C5 : 13	24.70
R14 - C5 : 14	41.01
R14 - C5 : 15	63.35
R14 - C5 : 16	20.19
R14 - C5 : 2	24.60
R14 - C5 : 3	99.35
R14 - C5 : 4	26.83
R14 - C5 : 5	56.28
R14 - C5 : 6	20.53
R14 - C5 : 7	180.35
R14 - C5 : 8	65.67
R14 - C5 : 9	125.45
R14 - C6 : 1	58.06
R14 - C6 : 10	52.52
R14 - C6 : 11	58.90
R14 - C6 : 12	75.63
R14 - C6 : 13	6.27
R14 - C6 : 14	78.88
R14 - C6 : 15	4.88
R14 - C6 : 16	79.85
R14 - C6 : 2	39.64
R14 - C6 : 3	71.84
R14 - C6 : 4	29.03
R14 - C6 : 5	19.67
R14 - C6 : 6	28.27
R14 - C6 : 7	49.80
R14 - C6 : 8	15.63
R14 - C6 : 9	15.39
R14 - C7 : 1	21.64
R14 - C7 : 10	43.54
R14 - C7 : 11	24.29
R14 - C7 : 12	34.70
R14 - C7 : 13	3.34
R14 - C7 : 14	61.12
R14 - C7 : 15	37.37
R14 - C7 : 16	39.36
R14 - C7 : 2	19.45
R14 - C7 : 3	261.48
R14 - C7 : 4	8.95
R14 - C7 : 5	15.28
R14 - C7 : 6	17.86
R14 - C7 : 7	26.11
R14 - C7 : 8	0.00
R14 - C7 : 9	31.55
R14 - C8 : 1	20.11
R14 - C8 : 10	42.36
R14 - C8 : 11	7.55
R14 - C8 : 12	26.88
R14 - C8 : 13	19.75
R14 - C8 : 14	43.01
R14 - C8 : 15	22.99
R14 - C8 : 16	32.62
R14 - C8 : 2	114.39
R14 - C8 : 3	87.93
R14 - C8 : 4	23.45
R14 - C8 : 5	26.45
R14 - C8 : 6	9.61
R14 - C8 : 7	46.68
R14 - C8 : 8	3.13
R14 - C8 : 9	8.03
R14 - C9 : 1	133.12
R14 - C9 : 10	75.67
R14 - C9 : 11	29.16
R14 - C9 : 12	162.36
R14 - C9 : 13	0.00
R14 - C9 : 14	45.15
R14 - C9 : 15	3.14
R14 - C9 : 16	22.67
R14 - C9 : 2	73.49
R14 - C9 : 3	181.04
R14 - C9 : 4	17.02
R14 - C9 : 5	181.03
R14 - C9 : 6	14.78
R14 - C9 : 7	65.88
R14 - C9 : 8	65.01
R14 - C9 : 9	6.77
R15 - C1 : 1	18.64
R15 - C1 : 10	16.86
R15 - C1 : 11	30.92
R15 - C1 : 12	9.94
R15 - C1 : 13	8.50
R15 - C1 : 14	119.96
R15 - C1 : 15	11.01
R15 - C1 : 16	3.68
R15 - C1 : 2	29.76
R15 - C1 : 3	151.39
R15 - C1 : 4	5.16
R15 - C1 : 5	30.50
R15 - C1 : 6	14.28
R15 - C1 : 7	144.64
R15 - C1 : 8	24.36
R15 - C1 : 9	17.32
R15 - C10 : 1	92.91
R15 - C10 : 10	62.04
R15 - C10 : 11	27.43
R15 - C10 : 12	16.86
R15 - C10 : 13	0.00
R15 - C10 : 14	7.86
R15 - C10 : 15	37.34
R15 - C10 : 16	9.27
R15 - C10 : 2	45.98
R15 - C10 : 3	44.94
R15 - C10 : 4	36.18
R15 - C10 : 5	16.95
R15 - C10 : 6	83.81
R15 - C10 : 7	77.49
R15 - C10 : 8	29.14
R15 - C10 : 9	69.72
R15 - C11 : 1	202.32
R15 - C11 : 10	16.67
R15 - C11 : 11	19.47
R15 - C11 : 12	39.87
R15 - C11 : 13	12.94
R15 - C11 : 14	108.36
R15 - C11 : 15	41.87
R15 - C11 : 16	8.88
R15 - C11 : 2	89.09
R15 - C11 : 3	142.11
R15 - C11 : 4	41.66
R15 - C11 : 5	28.25
R15 - C11 : 6	33.89
R15 - C11 : 7	42.61
R15 - C11 : 8	58.18
R15 - C11 : 9	14.61
R15 - C12 : 1	12.44
R15 - C12 : 10	132.93
R15 - C12 : 11	3.96
R15 - C12 : 12	34.64
R15 - C12 : 13	4.24
R15 - C12 : 14	79.75
R15 - C12 : 15	51.64
R15 - C12 : 16	14.69
R15 - C12 : 2	8.53
R15 - C12 : 3	132.93
R15 - C12 : 4	133.06
R15 - C12 : 5	445.29
R15 - C12 : 6	35.93
R15 - C12 : 7	116.19
R15 - C12 : 8	16.78
R15 - C12 : 9	19.99
R15 - C13 : 1	21.64
R15 - C13 : 10	18.41
R15 - C13 : 11	12.06
R15 - C13 : 12	78.34
R15 - C13 : 13	12.42
R15 - C13 : 14	76.74
R15 - C13 : 15	72.64
R15 - C13 : 16	13.72
R15 - C13 : 2	692.84
R15 - C13 : 3	74.95
R15 - C13 : 4	72.93
R15 - C13 : 5	31.53
R15 - C13 : 6	38.76
R15 - C13 : 7	32.70
R15 - C13 : 8	68.85
R15 - C13 : 9	299.81
R15 - C14 : 1	37.17
R15 - C14 : 10	54.57
R15 - C14 : 11	23.76
R15 - C14 : 12	12.58
R15 - C14 : 13	15.15
R15 - C14 : 14	107.69
R15 - C14 : 15	81.37
R15 - C14 : 16	14.64
R15 - C14 : 2	117.73
R15 - C14 : 3	82.65
R15 - C14 : 4	78.52
R15 - C14 : 5	66.17
R15 - C14 : 6	28.26
R15 - C14 : 7	126.73
R15 - C14 : 8	85.39
R15 - C14 : 9	12.78
R15 - C15 : 1	119.92
R15 - C15 : 10	20.46
R15 - C15 : 11	19.53
R15 - C15 : 12	74.53
R15 - C15 : 13	12.08
R15 - C15 : 14	102.47
R15 - C15 : 15	21.81
R15 - C15 : 16	5.48
R15 - C15 : 2	57.60
R15 - C15 : 3	31.08
R15 - C15 : 4	23.34
R15 - C15 : 5	24.98
R15 - C15 : 6	2.63
R15 - C15 : 7	29.53
R15 - C15 : 8	13.02
R15 - C15 : 9	4.21
R15 - C16 : 1	154.87
R15 - C16 : 10	49.45
R15 - C16 : 11	15.38
R15 - C16 : 12	11.14
R15 - C16 : 13	20.23
R15 - C16 : 14	65.77
R15 - C16 : 15	960.74
R15 - C16 : 16	296.92
R15 - C16 : 2	141.12
R15 - C16 : 3	42.25
R15 - C16 : 4	14.04
R15 - C16 : 5	65.14
R15 - C16 : 6	8.56
R15 - C16 : 7	217.69
R15 - C16 : 8	81.15
R15 - C16 : 9	79.81
R15 - C17 : 1	27.51
R15 - C17 : 10	15.31
R15 - C17 : 11	27.45
R15 - C17 : 12	13.61
R15 - C17 : 13	11.80
R15 - C17 : 14	71.43
R15 - C17 : 15	54.25
R15 - C17 : 16	27.58
R15 - C17 : 2	67.37
R15 - C17 : 3	83.90
R15 - C17 : 4	39.53
R15 - C17 : 5	17.05
R15 - C17 : 6	19.57
R15 - C17 : 7	2.45
R15 - C17 : 8	231.62
R15 - C17 : 9	30.48
R15 - C18 : 1	42.14
R15 - C18 : 10	23.72
R15 - C18 : 11	13.80
R15 - C18 : 12	25.05
R15 - C18 : 13	8.22
R15 - C18 : 14	102.68
R15 - C18 : 15	63.33
R15 - C18 : 16	35.46
R15 - C18 : 2	53.56
R15 - C18 : 3	0.00
R15 - C18 : 4	16.90
R15 - C18 : 5	15.34
R15 - C18 : 6	10.64
R15 - C18 : 7	107.49
R15 - C18 : 8	33.02
R15 - C18 : 9	10.12
R15 - C19 : 1	13.40
R15 - C19 : 10	44.58
R15 - C19 : 11	21.36
R15 - C19 : 12	158.99
R15 - C19 : 13	9.00
R15 - C19 : 14	141.47
R15 - C19 : 15	10.77
R15 - C19 : 16	12.87
R15 - C19 : 2	124.33
R15 - C19 : 3	201.58
R15 - C19 : 4	146.13
R15 - C19 : 5	59.61
R15 - C19 : 6	22.27
R15 - C19 : 7	63.46
R15 - C19 : 8	0.00
R15 - C19 : 9	18.73
R15 - C2 : 1	85.00
R15 - C2 : 10	23.13
R15 - C2 : 11	0.00
R15 - C2 : 12	116.76
R15 - C2 : 13	20.57
R15 - C2 : 14	573.98
R15 - C2 : 15	22.22
R15 - C2 : 16	9.21
R15 - C2 : 2	8.62
R15 - C2 : 3	117.50
R15 - C2 : 4	6.04
R15 - C2 : 5	50.46
R15 - C2 : 6	10.21
R15 - C2 : 7	100.59
R15 - C2 : 8	16.52
R15 - C2 : 9	8.12
R15 - C20 : 1	56.43
R15 - C20 : 10	35.81
R15 - C20 : 11	8.12
R15 - C20 : 12	137.63
R15 - C20 : 13	3.92
R15 - C20 : 14	39.85
R15 - C20 : 15	35.03
R15 - C20 : 16	16.53
R15 - C20 : 2	80.63
R15 - C20 : 3	315.77
R15 - C20 : 4	278.24
R15 - C20 : 5	89.46
R15 - C20 : 6	34.15
R15 - C20 : 7	72.92
R15 - C20 : 8	0.00
R15 - C20 : 9	30.90
R15 - C21 : 1	35.31
R15 - C21 : 10	41.27
R15 - C21 : 11	40.42
R15 - C21 : 12	5.48
R15 - C21 : 13	63.27
R15 - C21 : 14	104.32
R15 - C21 : 15	3.60
R15 - C21 : 16	9.99
R15 - C21 : 2	21.77
R15 - C21 : 3	6.25
R15 - C21 : 4	72.67
R15 - C21 : 5	3.52
R15 - C21 : 6	7.96
R15 - C21 : 7	97.47
R15 - C21 : 8	13.14
R15 - C21 : 9	3.61
R15 - C22 : 1	23.43
R15 - C22 : 10	251.74
R15 - C22 : 11	23.02
R15 - C22 : 12	18.54
R15 - C22 : 13	36.34
R15 - C22 : 14	61.77
R15 - C22 : 15	27.21
R15 - C22 : 16	4.58
R15 - C22 : 2	26.75
R15 - C22 : 3	66.16
R15 - C22 : 4	69.33
R15 - C22 : 5	21.13
R15 - C22 : 6	38.73
R15 - C22 : 7	101.70
R15 - C22 : 8	576.84
R15 - C22 : 9	21.98
R15 - C23 : 1	240.00
R15 - C23 : 10	144.18
R15 - C23 : 11	9.46
R15 - C23 : 12	53.55
R15 - C23 : 13	17.97
R15 - C23 : 14	599.22
R15 - C23 : 15	54.33
R15 - C23 : 16	0.00
R15 - C23 : 2	86.60
R15 - C23 : 3	165.71
R15 - C23 : 4	39.08
R15 - C23 : 5	232.92
R15 - C23 : 6	37.41
R15 - C23 : 7	43.28
R15 - C23 : 8	62.04
R15 - C23 : 9	6.60
R15 - C24 : 1	23.78
R15 - C24 : 10	151.84
R15 - C24 : 11	27.74
R15 - C24 : 12	18.41
R15 - C24 : 13	49.11
R15 - C24 : 14	177.45
R15 - C24 : 15	30.17
R15 - C24 : 16	19.66
R15 - C24 : 2	4.12
R15 - C24 : 3	60.79
R15 - C24 : 4	28.15
R15 - C24 : 5	12.05
R15 - C24 : 6	14.31
R15 - C24 : 7	61.17
R15 - C24 : 8	8.43
R15 - C24 : 9	4.36
R15 - C3 : 1	72.12
R15 - C3 : 10	5.43
R15 - C3 : 11	23.81
R15 - C3 : 12	96.62
R15 - C3 : 13	11.95
R15 - C3 : 14	64.62
R15 - C3 : 15	183.74
R15 - C3 : 16	4.45
R15 - C3 : 2	49.41
R15 - C3 : 3	42.36
R15 - C3 : 4	27.58
R15 - C3 : 5	76.81
R15 - C3 : 6	2.85
R15 - C3 : 7	88.97
R15 - C3 : 8	33.79
R15 - C3 : 9	109.98
R15 - C4 : 1	77.76
R15 - C4 : 10	19.49
R15 - C4 : 11	0.00
R15 - C4 : 12	52.24
R15 - C4 : 13	3.55
R15 - C4 : 14	128.93
R15 - C4 : 15	2.87
R15 - C4 : 16	29.40
R15 - C4 : 2	108.50
R15 - C4 : 3	45.88
R15 - C4 : 4	228.83
R15 - C4 : 5	11.11
R15 - C4 : 6	54.30
R15 - C4 : 7	91.60
R15 - C4 : 8	7.63
R15 - C4 : 9	28.96
R15 - C5 : 1	156.88
R15 - C5 : 10	97.46
R15 - C5 : 11	5.09
R15 - C5 : 12	26.02
R15 - C5 : 13	28.34
R15 - C5 : 14	67.65
R15 - C5 : 15	31.65
R15 - C5 : 16	3.22
R15 - C5 : 2	26.30
R15 - C5 : 3	44.57
R15 - C5 : 4	8.36
R15 - C5 : 5	40.61
R15 - C5 : 6	0.00
R15 - C5 : 7	35.66
R15 - C5 : 8	70.76
R15 - C5 : 9	22.47
R15 - C6 : 1	37.65
R15 - C6 : 10	20.32
R15 - C6 : 11	12.13
R15 - C6 : 12	60.67
R15 - C6 : 13	2.40
R15 - C6 : 14	49.15
R15 - C6 : 15	17.84
R15 - C6 : 16	19.74
R15 - C6 : 2	88.71
R15 - C6 : 3	107.90
R15 - C6 : 4	17.34
R15 - C6 : 5	166.68
R15 - C6 : 6	26.88
R15 - C6 : 7	68.07
R15 - C6 : 8	140.31
R15 - C6 : 9	7.46
R15 - C7 : 1	162.69
R15 - C7 : 10	63.66
R15 - C7 : 11	12.53
R15 - C7 : 12	36.54
R15 - C7 : 13	23.05
R15 - C7 : 14	25.58
R15 - C7 : 15	46.04
R15 - C7 : 16	47.29
R15 - C7 : 2	11.56
R15 - C7 : 3	232.20
R15 - C7 : 4	46.30
R15 - C7 : 5	21.84
R15 - C7 : 6	21.93
R15 - C7 : 7	77.12
R15 - C7 : 8	66.09
R15 - C7 : 9	14.92
R15 - C8 : 1	59.78
R15 - C8 : 10	10.80
R15 - C8 : 11	22.07
R15 - C8 : 12	34.31
R15 - C8 : 13	7.02
R15 - C8 : 14	7.03
R15 - C8 : 15	19.96
R15 - C8 : 16	16.09
R15 - C8 : 2	85.12
R15 - C8 : 3	205.73
R15 - C8 : 4	127.76
R15 - C8 : 5	14.13
R15 - C8 : 6	17.82
R15 - C8 : 7	130.84
R15 - C8 : 8	182.56
R15 - C8 : 9	170.70
R15 - C9 : 1	49.44
R15 - C9 : 10	23.27
R15 - C9 : 11	0.00
R15 - C9 : 12	0.00
R15 - C9 : 13	5.34
R15 - C9 : 14	61.96
R15 - C9 : 15	11.20
R15 - C9 : 16	13.53
R15 - C9 : 2	48.15
R15 - C9 : 3	209.69
R15 - C9 : 4	155.17
R15 - C9 : 5	56.23
R15 - C9 : 6	31.30
R15 - C9 : 7	116.54
R15 - C9 : 8	30.75
R15 - C9 : 9	14.51
R16 - C1 : 1	21.34
R16 - C1 : 10	8.86
R16 - C1 : 11	13.23
R16 - C1 : 12	36.43
R16 - C1 : 13	13.20
R16 - C1 : 14	1.46
R16 - C1 : 15	3.37
R16 - C1 : 16	32.06
R16 - C1 : 2	33.62
R16 - C1 : 3	207.68
R16 - C1 : 4	39.67
R16 - C1 : 5	43.73
R16 - C1 : 6	11.59
R16 - C1 : 7	48.91
R16 - C1 : 8	6.94
R16 - C1 : 9	0.00
R16 - C10 : 1	167.74
R16 - C10 : 10	16.23
R16 - C10 : 11	26.90
R16 - C10 : 12	5.89
R16 - C10 : 13	4.94
R16 - C10 : 14	25.95
R16 - C10 : 15	0.00
R16 - C10 : 16	7.32
R16 - C10 : 2	5.80
R16 - C10 : 3	86.66
R16 - C10 : 4	27.78
R16 - C10 : 5	41.40
R16 - C10 : 6	0.00
R16 - C10 : 7	42.32
R16 - C10 : 8	17.11
R16 - C10 : 9	32.20
R16 - C11 : 1	110.86
R16 - C11 : 10	152.71
R16 - C11 : 11	9.63
R16 - C11 : 12	9.97
R16 - C11 : 13	85.38
R16 - C11 : 14	24.32
R16 - C11 : 15	20.31
R16 - C11 : 16	11.40
R16 - C11 : 2	57.12
R16 - C11 : 3	39.53
R16 - C11 : 4	7.88
R16 - C11 : 5	35.46
R16 - C11 : 6	31.51
R16 - C11 : 7	70.15
R16 - C11 : 8	14.55
R16 - C11 : 9	13.28
R16 - C12 : 1	30.80
R16 - C12 : 10	376.83
R16 - C12 : 11	6.61
R16 - C12 : 12	52.31
R16 - C12 : 13	0.00
R16 - C12 : 14	49.32
R16 - C12 : 15	38.59
R16 - C12 : 16	79.26
R16 - C12 : 2	10.04
R16 - C12 : 3	57.34
R16 - C12 : 4	3.80
R16 - C12 : 5	17.86
R16 - C12 : 6	18.92
R16 - C12 : 7	4.65
R16 - C12 : 8	203.08
R16 - C12 : 9	7.32
R16 - C13 : 1	93.22
R16 - C13 : 10	29.43
R16 - C13 : 11	6.74
R16 - C13 : 12	61.88
R16 - C13 : 13	8.55
R16 - C13 : 14	0.00
R16 - C13 : 15	29.94
R16 - C13 : 16	37.67
R16 - C13 : 2	171.19
R16 - C13 : 3	128.50
R16 - C13 : 4	220.12
R16 - C13 : 5	46.56
R16 - C13 : 6	17.32
R16 - C13 : 7	52.77
R16 - C13 : 8	9.28
R16 - C13 : 9	30.63
R16 - C14 : 1	101.19
R16 - C14 : 10	10.22
R16 - C14 : 11	18.18
R16 - C14 : 12	9.80
R16 - C14 : 13	8.74
R16 - C14 : 14	202.18
R16 - C14 : 15	11.61
R16 - C14 : 16	0.00
R16 - C14 : 2	108.90
R16 - C14 : 3	334.74
R16 - C14 : 4	37.28
R16 - C14 : 5	34.43
R16 - C14 : 6	16.05
R16 - C14 : 7	56.78
R16 - C14 : 8	41.94
R16 - C14 : 9	50.19
R16 - C15 : 1	18.66
R16 - C15 : 10	48.04
R16 - C15 : 11	16.64
R16 - C15 : 12	48.67
R16 - C15 : 13	0.00
R16 - C15 : 14	9.54
R16 - C15 : 15	20.77
R16 - C15 : 16	19.16
